stock_code,transaction_date,window_id,small_passive_buy_amount,active_inferred_count,order_age_missing_count,order_age_fifo_count,Q_rule_t,active_sell_amount,active_buy_amount,active_sell_count,window_trade_count,signal_deal_sell_amount,small_passive_sell_amount,signal_deal_buy_amount,pi_max_price_impact_pct,R_seed_t,window_close_price,order_age_recovered_count,deal_amount,active_buy_count,signed_mix_qr_amount,large_active_buy_amount,side_fallback_count,window_open_price,order_age_unresolved_count,order_age_direct_count,passive_retail_amount,unknown_side_amount,large_active_sell_amount,passive_quant_amount,signed_large_active_amount,active_non_large_amount,CH_rule_t
000004.SZ,20260709,11,0,15,0,0,-36918,36918,0,15,15,36918,36918,0,0,0,0.42,15,36918,0,-36918,0,0,0.42,0,15,0,0,0,0,0,-36918,0
000004.SZ,20260709,12,0,8,0,0,-5208,5208,0,8,8,5208,5208,0,0,0,0.42,8,5208,0,-5208,0,0,0.42,0,8,0,0,0,0,0,-5208,0
000004.SZ,20260709,13,0,7,0,0,-11592,11592,0,7,7,11592,11592,0,0,0,0.42,7,11592,0,-11592,0,0,0.42,0,7,0,0,0,0,0,-11592,0
000004.SZ,20260709,14,0,5,0,0,-5712,5712,0,5,5,5712,5712,0,0,0,0.42,5,5712,0,-5712,0,0,0.42,0,5,0,0,0,0,0,-5712,0
000004.SZ,20260709,15,0,9,0,0,-9618,9618,0,9,9,9618,9618,0,0,0,0.42,9,9618,0,-9618,0,0,0.42,0,9,0,0,0,0,0,-9618,0
000004.SZ,20260709,16,0,6,0,0,-1890,1890,0,6,6,1890,1890,0,0,0,0.42,6,1890,0,-1890,0,0,0.42,0,6,0,0,0,0,0,-1890,0
000004.SZ,20260709,17,0,5,0,0,-24654,24654,0,5,5,24654,24654,0,0,0,0.42,5,24654,0,-24654,0,0,0.42,0,5,0,0,0,0,0,-24654,0
000004.SZ,20260709,18,0,5,0,0,-9534,9534,0,5,5,9534,9534,0,0,0,0.42,5,9534,0,-9534,0,0,0.42,0,5,0,0,0,0,0,-9534,0
000004.SZ,20260709,19,0,11,0,0,-74256,74256,0,11,11,74256,74256,0,0,0,0.42,11,74256,0,-74256,0,0,0.42,0,11,0,0,0,0,0,-74256,0
000004.SZ,20260709,20,0,2,0,0,-11004,11004,0,2,2,11004,11004,0,0,0,0.42,2,11004,0,-11004,0,0,0.42,0,2,0,0,0,0,0,-11004,0
000004.SZ,20260709,21,0,8,0,0,-5796,5796,0,8,8,5796,5796,0,0,0,0.42,8,5796,0,-5796,0,0,0.42,0,8,0,0,0,0,0,-5796,0
000004.SZ,20260709,22,0,8,0,0,-25956,25956,0,8,8,25956,25956,0,0,0,0.42,8,25956,0,-25956,0,0,0.42,0,8,0,0,0,0,0,-25956,0
000004.SZ,20260709,23,0,3,0,0,-294,294,0,3,3,294,294,0,0,0,0.42,3,294,0,-294,0,0,0.42,0,3,0,0,0,0,0,-294,0
000004.SZ,20260709,24,0,21,0,0,-7908.6,7908.6,0,21,21,7908.6,7908.6,0,0,0,0.42,21,7908.6,0,-7908.6,0,0,0.42,0,21,0,0,0,0,0,-7908.6,0
000004.SZ,20260709,25,0,2,0,0,-8400,8400,0,2,2,8400,8400,0,0,0,0.42,2,8400,0,-8400,0,0,0.42,0,2,0,0,0,0,0,-8400,0
000004.SZ,20260709,26,0,2,0,0,-24738,24738,0,2,2,24738,24738,0,0,0,0.42,2,24738,0,-24738,0,0,0.42,0,2,0,0,0,0,0,-24738,0
000004.SZ,20260709,27,0,11,0,0,-53424,53424,0,11,11,53424,53424,0,0,0,0.42,11,53424,0,-53424,0,0,0.42,0,11,0,0,0,0,0,-53424,0
000004.SZ,20260709,28,0,4,0,0,-12096,12096,0,4,4,12096,12096,0,0,0,0.42,4,12096,0,-12096,0,0,0.42,0,4,0,0,0,0,0,-12096,0
000004.SZ,20260709,29,0,2,0,0,-2520,2520,0,2,2,2520,2520,0,0,0,0.42,2,2520,0,-2520,0,0,0.42,0,2,0,0,0,0,0,-2520,0
000004.SZ,20260709,30,0,4,0,0,-9702,9702,0,4,4,9702,9702,0,0,0,0.42,4,9702,0,-9702,0,0,0.42,0,4,0,0,0,0,0,-9702,0
000004.SZ,20260709,31,0,2,0,0,-12684,12684,0,2,2,12684,12684,0,0,0,0.42,2,12684,0,-12684,0,0,0.42,0,2,0,0,0,0,0,-12684,0
000004.SZ,20260709,32,0,4,0,0,-3906,3906,0,4,4,3906,3906,0,0,0,0.42,4,3906,0,-3906,0,0,0.42,0,4,0,0,0,0,0,-3906,0
000004.SZ,20260709,33,0,5,0,0,-13524,13524,0,5,5,13524,13524,0,0,0,0.42,5,13524,0,-13524,0,0,0.42,0,5,0,0,0,0,0,-13524,0
000004.SZ,20260709,34,0,3,0,0,-4620,4620,0,3,3,4620,4620,0,0,0,0.42,3,4620,0,-4620,0,0,0.42,0,3,0,0,0,0,0,-4620,0
000004.SZ,20260709,35,0,1,0,0,-1764,1764,0,1,1,1764,1764,0,0,0,0.42,1,1764,0,-1764,0,0,0.42,0,1,0,0,0,0,0,-1764,0
000004.SZ,20260709,36,0,2,0,0,-4368,4368,0,2,2,4368,4368,0,0,0,0.42,2,4368,0,-4368,0,0,0.42,0,2,0,0,0,0,0,-4368,0
000004.SZ,20260709,37,0,3,0,0,-43680,43680,0,3,3,43680,43680,0,0,0,0.42,3,43680,0,-43680,0,0,0.42,0,3,0,0,0,0,0,-43680,0
000004.SZ,20260709,38,0,2,0,0,-126,126,0,2,2,126,126,0,0,0,0.42,2,126,0,-126,0,0,0.42,0,2,0,0,0,0,0,-126,0
000004.SZ,20260709,39,0,2,0,0,-798,798,0,2,2,798,798,0,0,0,0.42,2,798,0,-798,0,0,0.42,0,2,0,0,0,0,0,-798,0
000004.SZ,20260709,40,0,7,0,0,-18606,18606,0,7,7,18606,18606,0,0,0,0.42,7,18606,0,-18606,0,0,0.42,0,7,0,0,0,0,0,-18606,0
000004.SZ,20260709,41,0,5,0,0,-60060,60060,0,5,5,60060,60060,0,0,0,0.42,5,60060,0,-60060,0,0,0.42,0,5,0,0,0,0,0,-60060,0
000004.SZ,20260709,42,0,3,0,0,-12222,12222,0,3,3,12222,12222,0,0,0,0.42,3,12222,0,-12222,0,0,0.42,0,3,0,0,0,0,0,-12222,0
000004.SZ,20260709,43,0,2,0,0,-6930,6930,0,2,2,6930,6930,0,0,0,0.42,2,6930,0,-6930,0,0,0.42,0,2,0,0,0,0,0,-6930,0
000004.SZ,20260709,44,0,2,0,0,-210,210,0,2,2,210,210,0,0,0,0.42,2,210,0,-210,0,0,0.42,0,2,0,0,0,0,0,-210,0
000004.SZ,20260709,45,0,1,0,0,-1260,1260,0,1,1,1260,1260,0,0,0,0.42,1,1260,0,-1260,0,0,0.42,0,1,0,0,0,0,0,-1260,0
000004.SZ,20260709,46,0,2,0,0,-4242,4242,0,2,2,4242,4242,0,0,0,0.42,2,4242,0,-4242,0,0,0.42,0,2,0,0,0,0,0,-4242,0
000004.SZ,20260709,47,0,5,0,0,-1428,1428,0,5,5,1428,1428,0,0,0,0.42,5,1428,0,-1428,0,0,0.42,0,5,0,0,0,0,0,-1428,0
000006.SZ,20260709,0,1888600,456,0,1,-266658,2381717,1889597,255,488,2418882,1845614,2051442,0.004464285714285751,0,6.75,488,4470324,201,42986,297554,0,6.72,0,487,0,0,438556,84460,-141002,-351118,-141002
000006.SZ,20260709,1,873937,268,0,0,-663131,1271759,607279,133,269,1005775,1005100,873937,0.0029629629629629,0,6.77,269,1879712,135,-131163,0,0,6.75,0,269,0,0,675,674,-675,-663805,-675
000006.SZ,20260709,2,2261592,366,0,0,2416177,806223,3773571,125,368,1764311,1742551,2834523,0.008862629246676587,19040,6.83,368,4598834,241,519041,572931,0,6.77,0,368,19040,0,21760,0,551171,2416177,551171
000006.SZ,20260709,3,2012314,320,0,0,1074211,1102450,2634524,121,333,1416222,1203967,2437239,0.0014641288433381826,0,6.84,333,3853461,199,808347,605765,0,6.84,0,333,0,0,31415,116487,574350,957724,574350
000006.SZ,20260709,4,884054,280,0,0,-390175,1569437,824882,161,280,1499378,1146351,894941,-0.0014619883040935362,0,6.83,280,2394319,119,-262297,4767,0,6.83,0,280,0,0,359147,0,-354380,-390175,-354380
000006.SZ,20260709,5,1874649,315,0,0,652223,1130340,4190644,122,320,1325730,1175240,4074722,-0.0014641288433381826,0,6.82,320,5400452,193,699409,2347134,0,6.83,0,320,0,0,3429,-64376,2343705,716599,2343705
000006.SZ,20260709,6,751541,160,0,0,-135949,949911,687466,94,164,894692,777052,751541,0.0014662756598240157,0,6.83,164,1646233,66,-25511,0,0,6.82,0,164,0,0,117640,8856,-117640,-144805,-117640
000006.SZ,20260709,7,1488860,222,0,0,477900,748099,1617633,55,231,625894,513882,1774620,0.007320644216691043,0,6.88,231,2400514,167,974978,397772,0,6.83,0,231,0,0,0,6138,397772,471762,397772
000006.SZ,20260709,8,357524,124,0,0,-243964,644544,358917,66,124,645937,604274,357524,-0.005813953488372098,0,6.84,124,1003461,58,-246750,0,0,6.87,0,124,0,0,41663,0,-41663,-243964,-41663
000006.SZ,20260709,9,344602,115,0,0,-543641,1491192,343234,78,117,1494612,888243,344602,-0.0029239766081870723,0,6.82,117,1839214,37,-543641,0,0,6.84,0,117,0,0,606369,-2052,-606369,-541589,-606369
000006.SZ,20260709,10,278529,123,0,0,-808095,1105692,313965,66,123,1124760,1124760,294897,-0.0029325513196481615,0,6.8,123,1419657,57,-846231,16368,0,6.81,0,123,0,0,0,0,16368,-808095,16368
000006.SZ,20260709,11,230870,146,0,0,-1028460,1374760,230870,105,146,1374760,1259330,230870,-0.002941176470588173,0,6.78,146,1605630,41,-1028460,0,0,6.81,0,146,0,0,115430,0,-115430,-1028460,-115430
000006.SZ,20260709,12,160447,250,0,0,-2087585,2351154,160447,200,250,2351154,2248032,160447,-0.005899705014749268,0,6.74,250,2511601,50,-2087585,0,0,6.78,0,250,0,0,103122,0,-103122,-2087585,-103122
000006.SZ,20260709,13,551013,166,0,0,-884513,1506857,555044,86,166,1510888,1443588,551013,-0.0014836795252225203,0,6.73,166,2061901,80,-892575,0,0,6.75,0,166,0,0,67300,0,-67300,-884513,-67300
000006.SZ,20260709,14,924124,315,0,0,-1509573,3213045,579166,191,319,2881527,1770661,924124,-0.004457652303120394,0,6.7,319,3805651,124,-846537,0,0,6.73,0,319,0,0,1110866,13440,-1110866,-1523013,-1110866
000006.SZ,20260709,15,620455,270,0,0,-263609,952323,634525,180,270,966393,912204,620455,0,0,6.7,270,1586848,90,-291749,0,0,6.7,0,270,0,0,54189,0,-54189,-263609,-54189
000006.SZ,20260709,16,496760,225,0,0,-227946,728035,489401,98,225,720676,709988,496760,-0.001492537313432804,0,6.69,225,1217436,127,-213228,0,0,6.7,0,225,0,0,10688,0,-10688,-227946,-10688
000006.SZ,20260709,17,721565,220,0,0,-25848,972106,917620,104,220,1168161,1139523,721565,-0.0029895366218236864,0,6.67,220,1889726,116,-417958,0,0,6.69,0,220,0,0,28638,0,-28638,-25848,-28638
000006.SZ,20260709,18,942371,382,0,0,177138,869342,1043148,81,383,971453,969455,942371,0.0029985007496252567,0,6.69,383,1913824,301,-27084,0,0,6.66,0,383,0,0,1998,1334,-1998,175804,-1998
000006.SZ,20260709,19,303016,158,0,0,-1158204,1210739,354471,78,166,1550770,1550770,313704,-0.0014947683109119096,0,6.68,166,1864474,80,-1247754,10688,0,6.69,0,166,0,0,0,-291248,10688,-866956,10688
000006.SZ,20260709,20,582106,239,0,0,-235120,1433805,1088758,121,248,1982478,1897230,582106,-0.0029940119760478406,0,6.66,248,2564584,118,-1315124,0,0,6.67,0,248,0,0,85248,24679,-85248,-259799,-85248
000006.SZ,20260709,21,642058,121,0,0,-305642,865116,559474,78,121,782532,782532,642058,0,0,6.66,121,1424590,43,-140474,0,0,6.66,0,121,0,0,0,0,0,-305642,0
000006.SZ,20260709,22,1070646,249,0,0,45318,952226,971620,137,254,853856,817938,1079970,0.0015015015015014694,0,6.67,254,1933826,112,252708,9324,0,6.66,0,254,0,0,35918,-670,-26594,45988,-26594
000006.SZ,20260709,23,356235,116,0,0,496109,40087,536196,20,116,220048,220048,356235,0.0029985007496252567,0,6.69,116,576283,96,136187,0,0,6.67,0,116,0,0,0,0,0,496109,0
000006.SZ,20260709,24,336576,169,0,0,102903,470241,569136,79,169,702801,698793,336576,-0.0029895366218236864,0,6.67,169,1039377,90,-362217,0,0,6.68,0,169,0,0,4008,0,-4008,102903,-4008
000006.SZ,20260709,25,953071,150,0,0,662225,253376,915601,30,150,215906,215906,953071,0.004497751124437818,0,6.7,150,1168977,120,737165,0,0,6.68,0,150,0,0,0,0,0,662225,0
000006.SZ,20260709,26,947640,144,0,0,-14306,643457,605701,61,145,324968,324968,947640,0.001492537313432804,0,6.71,145,1272608,83,622672,0,0,6.71,0,145,0,0,0,23450,0,-37756,0
000006.SZ,20260709,27,1093106,139,0,0,-1100630,1529647,1026948,101,139,820202,774846,1736393,-0.004470938897168443,0,6.68,139,2556595,38,318260,643287,0,6.7,0,139,0,0,45356,0,597931,-1100630,597931
000006.SZ,20260709,28,427737,80,0,0,414319,86783,501102,17,80,160148,160148,427737,0,0,6.68,80,587885,63,267589,0,0,6.67,0,80,0,0,0,0,0,414319,0
000006.SZ,20260709,29,646786,121,0,0,208342,312720,521062,31,121,186996,186996,646786,0.0029940119760479733,0,6.7,121,833782,90,459790,0,0,6.68,0,121,0,0,0,0,0,208342,0
000006.SZ,20260709,30,231126,76,0,0,-23164,210137,186973,38,76,165984,165984,231126,0.001492537313432804,0,6.71,76,397110,38,65142,0,0,6.7,0,76,0,0,0,0,0,-23164,0
000006.SZ,20260709,31,1064112,167,0,0,873339,533281,1361370,47,170,848675,796025,1064112,0.008941877794336752,0,6.77,170,1912787,120,268087,0,0,6.71,0,170,0,0,52650,-7400,-52650,880739,-52650
000006.SZ,20260709,32,546859,146,0,0,56538,501749,493426,89,146,448316,383455,546859,-0.0014771048744460543,0,6.76,146,995175,57,163404,0,0,6.77,0,146,0,0,64861,0,-64861,56538,-64861
000006.SZ,20260709,33,1242877,137,0,0,660724,504298,1165022,40,137,426443,426443,1242877,0.0014792899408283709,0,6.77,137,1669320,97,816434,0,0,6.76,0,137,0,0,0,0,0,660724,0
000006.SZ,20260709,34,1567474,134,0,0,544455,922809,1731684,53,134,822599,822599,1831894,0,0,6.77,134,2654493,81,744875,264420,0,6.77,0,134,0,0,0,0,264420,544455,264420
000006.SZ,20260709,35,2891432.31,207,0,0,2405227.31,430640,2882836.31,52,209,375075,375075,2942487.31,0.005908419497784348,0,6.81,209,3317562.31,155,2516357.31,51055,0,6.77,0,209,0,0,0,4085.9999999999995,51055,2401141.31,51055
000006.SZ,20260709,36,425230,155,0,0,-1066551,1329917,251797,107,161,1169415,1169415,425911,-0.0029368575624081606,0,6.79,161,1595326,48,-744185,681,0,6.81,0,161,0,0,0,12250,681,-1078801,681
000006.SZ,20260709,37,1066457,182,0,0,-568971,1269441,700470,100,182,903454,903454,1066457,-0.0014727540500736062,0,6.78,182,1969911,82,163003,0,0,6.79,0,182,0,0,0,0,0,-568971,0
000006.SZ,20260709,38,739766,136,0,0,114785,659977,615647,67,137,549418,403863,739766,0.0014749262536872842,0,6.79,137,1289184,69,335903,0,0,6.78,0,137,0,0,145555,13560,-145555,101225,-145555
000006.SZ,20260709,39,1277686,155,0,0,688400,642862,1437498,80,155,696438,696438,1383922,-0.0014727540500736062,0,6.78,155,2080360,75,581248,106236,0,6.8,0,155,0,0,0,0,106236,688400,106236
000006.SZ,20260709,40,747827,121,0,0,57681,743740,806857,71,124,802758,802758,755975,0,0,6.78,124,1558733,50,-54931,8148,0,6.78,0,124,0,0,0,2712,8148,54969,8148
000006.SZ,20260709,41,330125,86,0,0,96564,233561,328088,37,87,233561,233561,330125,0.0029498525073745683,0,6.8,87,563686,49,96564,0,0,6.79,0,87,0,0,0,2037,0,94527,0
000006.SZ,20260709,42,793829,313,0,0,-523864,1207680,623400,223,322,1087497,1077327,793829,-0.002941176470588173,0,6.78,322,1881326,90,-283498,0,0,6.8,0,322,0,0,10170,50246,-10170,-574110,-10170
000006.SZ,20260709,43,1622787.8,286,0,0,1408229.8,217972,1628238.8,53,292,229534,229534,1622787.8,0.004424778761061852,0,6.81,292,1852321.8,233,1393253.8,0,0,6.78,0,292,0,0,0,-2037,0,1410266.8,0
000006.SZ,20260709,44,2915157,310,0,0,2252548,567121,3181090,106,321,522816,500277,3333833,0.0014684287812042108,0,6.82,321,3856649,204,2414880,441215,0,6.8,0,321,0,0,0,79794,441215,2172754,441215
000006.SZ,20260709,45,2220895,360,0,0,87136,2463979,3390862,138,382,2208380,1890101,3753163,0.0029325513196480314,0,6.84,382,5961543,222,330794,1326001,0,6.83,0,382,0,0,524546,-38292,801455,125428,801455
000006.SZ,20260709,46,1512524,459,0,0,-481241,1480725,1334173,248,471,1650685,1650685,1539884,-0.0029239766081870723,0,6.82,471,3190569,211,-138161,27360,0,6.84,0,471,0,0,0,-307329,27360,-173912,27360
000006.SZ,20260709,47,990601,241,0,0,932862,361102,1188938,115,241,558755,453045,991285,0.0029325513196480314,0,6.84,241,1550040,126,537556,684,0,6.82,0,241,0,0,105710,0,-105026,932862,-105026
000007.SZ,20260709,0,873217,228,10,0,-249921,3137832,914964,125,266,2010109,1213778,2345948,0.001793721973094132,0,11.17,256,4356057,103,-340561,158559,0,11.15,10,256,0,0,2110503,21003,-1951944,-270924,-1951944
000007.SZ,20260709,1,979842,223,0,0,-216246,1281677,1455247,136,233,822047,680380,1981917,0.0035810205908684803,22440,11.21,233,2803964,87,299462,744479,0,11.17,0,233,22440,0,399263,-44600,345216,-171646,345216
000007.SZ,20260709,2,781958,178,0,0,143073,1011737,903595,107,178,852116,663415,1063216,-0.005352363960749375,0,11.15,178,1915332,71,118543,109372,0,11.24,0,178,0,0,360587,0,-251215,143073,-251215
000007.SZ,20260709,3,304887,209,0,0,-1266887,1784599,246307,175,210,1727136,1456848,304887,-0.008071748878923753,0,11.06,210,2032023,34,-1151961,0,0,11.16,0,210,0,0,270288,1117,-270288,-1268004,-270288
000007.SZ,20260709,4,870779,186,0,0,-376436,1109163,498601,94,193,746957,502859,901716,0.0009041591320072139,0,11.07,193,1648673,92,367920,0,0,11.06,0,193,0,0,275035,-40909,-275035,-335527,-275035
000007.SZ,20260709,5,426364,122,0,3,297284,594906,766930,53,126,871117,870008,530617,-0.0009033423667569817,0,11.06,126,1401734,69,-443644,7770,0,11.07,0,123,0,0,97592,35438,-89822,261846,-89822
000007.SZ,20260709,6,1655995,384,0,0,300248,2253584,3305445,222,401,2646537,2044141,3186025,0.0009041591320072139,0,11.07,401,5832562,162,-388146,1563288,0,11.08,0,401,0,0,569138,242537,994150,57711,994150
000007.SZ,20260709,7,503983,95,0,0,46404,407836,527371,45,97,448785,448785,542838,0,0,11.07,97,991623,50,55198,38855,0,11.07,0,97,0,0,0,-34276,38855,80680,38855
000007.SZ,20260709,8,1941122,161,0,0,1160634,742250,1760893,47,173,454487,335824,2095258,0.007226738934056014,0,11.15,173,2549745,114,1605298,88705,0,11.06,0,173,0,0,184094,46602,-95389,1114032,-95389
000007.SZ,20260709,9,389517,107,0,0,-148563,750768,435890,53,109,836044,710848,390625,-0.009865470852018046,0,11.04,109,1226669,54,-321331,0,0,11.15,0,109,0,0,126304,40011,-126304,-188574,-126304
000007.SZ,20260709,10,304481,123,0,0,301292,170837,480961,28,124,356149,356149,304481,-0.0009057971014492561,0,11.03,124,660630,95,-51668,0,0,11.03,0,124,0,0,0,-8832,0,310124,0
000007.SZ,20260709,11,476291,141,0,0,-1080391,1354630,353121,87,156,1519487,1352168,494978,-0.005439709882139504,0,10.97,156,2014465,54,-875877,18687,0,11.03,0,156,0,0,167319,-227514,-148632,-852877,-148632
000007.SZ,20260709,12,725987,184,0,0,-844119,2163163,426282,127,186,1253868,798420,1341067,-0.007292616226071109,0,10.89,186,2594935,57,-72433,91628,0,10.99,0,186,0,0,978900,5490,-887272,-849609,-887272
000007.SZ,20260709,13,584027,169,0,0,-275542,1140791,516564,86,174,1004941,739909,682922,-0.003673094582185576,0,10.85,174,1687863,83,-155882,19617,0,10.89,0,174,0,0,344310,23992,-324693,-299534,-324693
000007.SZ,20260709,14,998904,205,0,0,254264,781696,1490075,80,208,827432,827432,1450847,0.0027649769585254506,0,10.88,208,2278279,125,171472,451943,0,10.85,0,208,0,0,0,-2172,451943,256436,451943
000007.SZ,20260709,15,1887505,411,0,0,-525816,5539160,3549535,287,434,4238284,2410067,5077848,-0.014705882352941188,0,10.72,434,9316132,124,-522562,1778946,0,10.89,0,434,0,0,3239614,3141.0000000000036,-1460668,-528957,-1460668
000007.SZ,20260709,16,811487,183,0,0,764885,536337,2976385,51,196,857842,626956,2775161,0.006529850746268517,0,10.79,196,3633003,132,184531,1945640,0,10.7,0,196,0,0,248920,21557,1696720,743328,1696720
000007.SZ,20260709,17,786045,127,0,0,75334,1612376,836079,67,133,1460627,769669,1006169,-0.006487488415199121,0,10.72,133,2466796,60,16376,34580,0,10.79,0,133,0,0,876502,9709,-841922,65625,-841922
000007.SZ,20260709,18,610265,165,0,0,-95798,567211,544653,94,189,660877,660877,740643,0.006529850746268517,0,10.79,189,1401520,71,-50612,130378,0,10.71,0,189,0,0,0,57138,130378,-152936,130378
000007.SZ,20260709,19,572951,134,0,0,394980,240498,630093,41,135,303025,303025,572951,0.0009267840593143248,0,10.8,135,875976,93,269926,0,0,10.78,0,135,0,0,0,5385,0,389595,0
000007.SZ,20260709,20,360369,136,0,0,22008,356647,396998,91,136,374933,374933,378712,-0.005555555555555601,0,10.74,136,753645,45,-14564,18343,0,10.8,0,136,0,0,0,0,18343,22008,18343
000007.SZ,20260709,21,524388,192,0,0,18315,504936,454771,111,206,442865,332243,569620,0,0,10.74,206,1012485,81,192145,29122,0,10.75,0,206,0,0,126732,-29130,-97610,47445,-97610
000007.SZ,20260709,22,656738,177,0,0,506263,285832,724592,53,178,208532,180603,820184,0.002793296089385415,0,10.77,178,1028716,124,476135,71082,0,10.74,0,178,0,0,120293,18292,-49211,487971,-49211
000007.SZ,20260709,23,1227994,111,0,0,1124092,98536,2465718,19,120,93170,93170,2481874,0.006499535747446637,0,10.84,120,2575044,92,1134824,1253880,0,10.76,0,120,0,0,0,10790,1253880,1113302,1253880
000007.SZ,20260709,24,920450,138,0,0,204006,660441,939875,44,144,683382,534911,1089807,-0.005535055350553551,164136.99999999997,10.78,144,1773189,94,385539,200996,0,10.83,0,144,164136.99999999997,0,116832,8736,84164,195270,84164
000007.SZ,20260709,25,391102,95,0,0,266497,131111,418168,14,96,146273,146273,407334,0.005565862708719898,0,10.84,96,553607,81,244829,16232,0,10.79,0,96,0,0,0,-4328,16232,270825,16232
000007.SZ,20260709,26,65059,26,0,0,-119221,186448,67227,10,26,188616,188616,65059,0,0,10.84,26,253675,16,-123557,0,0,10.84,0,26,0,0,0,0,0,-119221,0
000007.SZ,20260709,27,331790,179,0,0,-226335,644833,533593,52,179,696895,651399,481531,-0.0009225092250922313,0,10.83,179,1178426,127,-319609,155166,0,10.84,0,179,0,0,40071,0,115095,-226335,115095
000007.SZ,20260709,28,105008,75,0,0,-162265,287831,129894,46,77,317045,317045,105008,-0.0018467220683286772,0,10.81,77,422053,29,-212037,0,0,10.83,0,77,0,0,0,-4328,0,-157937,0
000007.SZ,20260709,29,298143,145,0,0,52004,297177,331833,31,147,291789,222349,343725,0.005550416281220973,6504,10.87,147,635514,114,75794,48837,0,10.82,0,147,6504,0,66185,0,-17348,52004,-17348
000007.SZ,20260709,30,268555,95,0,0,98024.00000000001,159652,307720,41,97,179237,179237,303367,0.0018399264029440065,0,10.89,97,482604,54,89318.00000000001,34812,0,10.87,0,97,0,0,0,-15232,34812,113256.00000000001,34812
000007.SZ,20260709,31,656515,193,0,0,463937,194754,658691,43,193,196930,196930,656515,0,0,10.89,193,853445,150,459585,0,0,10.89,0,193,0,0,0,0,0,463937,0
000007.SZ,20260709,32,176742,88,0,0,126607,50135,176742,13,88,50135,50135,176742,0.0009182736455463532,0,10.9,88,226877,75,126607,0,0,10.91,0,88,0,0,0,0,0,126607,0
000007.SZ,20260709,33,136213,72,0,0,-136016,229791,94865,37,73,189533,189533,136213,0,0,10.9,73,325746,35,-53320,0,0,10.91,0,73,0,0,0,-1090,0,-134926,0
000007.SZ,20260709,34,996594,194,0,0,574312,545786,1016322,57,194,540316,411342,1021792,0.0027522935779815925,0,10.93,194,1562108,137,585252,25198,0,10.9,0,194,0,0,128974,0,-103776,574312,-103776
000007.SZ,20260709,35,755459,150,0,0,588096,170666,896748,30,150,173969,173969,893445,0.0054894784995425895,0,10.99,150,1067414,120,581490,137986,0,10.92,0,150,0,0,0,0,137986,588096,137986
000007.SZ,20260709,36,272319,339,0,0,-224218,2574985,450293,208,342,1046067,610693,2008748,-0.0036396724294814305,0,10.95,342,3054815,131,-338374,120896,0,11,0,342,0,0,2050907,-29537,-1930011,-194681,-1930011
000007.SZ,20260709,37,214996,118,0,0,-991287,2109076,154640,76,120,1927080,1098747,347612,0.0018264840182649635,0,10.97,120,2274692,42,-883751,0,0,10.95,0,120,0,0,960949,2200,-960949,-993487,-960949
000007.SZ,20260709,38,160367,97,0,0,-135861,305012,169151,27,97,313796,313796,160367,0.0027347310847766052,0,11,97,474163,70,-153429,0,0,10.97,0,97,0,0,0,0,0,-135861,0
000007.SZ,20260709,39,262220,134,0,0,-147451,1757689,187471,97,140,1118180,222659,844550,-0.0054545454545455,0,10.94,140,1962730,37,39561,19854,0,11.01,0,140,0,0,1457997,-15376,-1438143,-132075,-1438143
000007.SZ,20260709,40,139299,69,0,0,-24911,43776,162310,21,72,210232,210232,139299,0.0036563071297989877,0,10.98,72,349531,48,-70933,0,0,10.94,0,72,0,0,0,-143445,0,118534,0
000007.SZ,20260709,41,163330,46,0,0,41581.000000000015,141483,184160,16,47,163409,163409,163330,-0.0018214936247722745,0,10.96,47,326739,30,-78.99999999998545,0,0,10.98,0,47,0,0,0,-1096,0,42677.000000000015,0
000007.SZ,20260709,42,137084,151,0,0,-337041,466529,157956,74,188,533377,533377,137084,-0.0009124087591242301,0,10.95,188,670461,77,-396293,0,0,10.97,0,188,0,0,0,-28468,0,-308573,0
000007.SZ,20260709,43,233417,251,0,0,-174934.99999999997,536577,485495,151,298,917982,914700,233417,0.000913242009132563,0,10.96,298,1151399,100,-681283,0,0,10.95,0,298,0,0,3282,-127135,-3282,-47799.99999999997,-3282
000007.SZ,20260709,44,579389,172,0,0,181291,469230,569484,78,183,472508,395858,582674,0.000912408759124068,0,10.97,183,1055182,94,183531,0,0,10.96,0,183,0,0,79935,1102,-79935,180189,-79935
000007.SZ,20260709,45,1059335,209,0,0,-334159,1061174,594799,81,219,642543,536522,1094449,-0.002734731084776767,0,10.94,219,1736992,128,522813,35114,0,10.97,0,219,0,0,106021,61309,-70907,-395468,-70907
000007.SZ,20260709,46,1115121,343,0,0,-1157350,3324037,635727,235,353,2265906,1274419,1725540,-0.007312614259597813,0,10.86,353,3991446,108,-159298,25090,0,10.95,0,353,0,0,1576816,-20766,-1551726,-1136584,-1551726
000007.SZ,20260709,47,2193972,250,0,0,-2815009,3230377,258521,211,263,1433646,1237623,2255931,-0.0009208103130754869,0,10.85,263,3689577,39,956349,61959,0,10.86,0,263,0,0,196023,22783,-134064,-2837792,-134064
000009.SZ,20260709,0,3083709.31,802,0,2,271360.69,2790111.3100000005,4909404,366,852,3300990,2788796,4887757.3100000005,-0.0032520325203252783,0,6.13,852,8188747.3100000005,436,294913.31,2089681,0,6.15,0,850,0,0,226561,15188,1863120,256172.69,1863120
