trade_date,symbol,window_id,mode_name,q_type,u_source_type,estimator_method,state_space_contract,psi_prediction_semantics,y_observed,y_hat_next,v_q_observed,v_hat_q_next,c_p,c_i,c_d,eps,capital_ch,capital_q,capital_retail,capital_mix,beta_norm_ch_diag,beta_norm_q_diag,beta_norm_retail_diag,beta_norm_mix_diag,m_eff_ch_diag,m_eff_q_diag,m_eff_retail_diag,m_eff_mix_diag,beta_norm_unit,m_eff_source_type,m_eff_clipped_flag,closure_impl_error,model_residual,param_stability_flag,m_eff_rank_eligible,data_leakage_check,m_slow_method,thin_trade_window,cross_symbol_comparable,domain_mapping_valid_flag,warnings
20260710,688009.SH,30,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,-0.001024,0,-0.001024,0.000121,0.000126,-0.000093,-0.000154,0,0.000121,0,0.000121,,-0.000236,,-0.000236,,4232.081088,,4232.081088,amount_response,amount_ratio_proxy,false,8.67e-19,-0.000154,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688009.SH,31,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.002004,0.002128,-0.002004,0.002128,-0.001039,-0.000077,0.000092,-0.00098,0,-0.001039,-0,-0.001039,,-0.00094,,-0.00094,,1063.773241,,1063.773241,amount_response,amount_ratio_proxy,false,8.67e-19,-0.00098,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688009.SH,32,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002008,-0.002224,0.002008,-0.002224,0.002623,-0.000404,-0.000091,-0.00012,-0,0.002623,0,0.002623,,-0.003588,,-0.003588,,278.729256,,278.729256,amount_response,amount_ratio_proxy,false,8.67e-19,-0.00012,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688009.SH,33,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.002004,0.001808,-0.002004,0.001808,-0.002259,-0.000147,0.000181,0.00022,-0,-0.002259,-0,-0.002259,,-0.003876,,-0.003876,,257.990603,,257.990603,amount_response,amount_ratio_proxy,false,8.67e-19,0.00022,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688009.SH,34,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.004016,0.000311,0.004016,0.000311,0.00179,0.000197,-0.000179,0.002208,-0,0.00179,0,0.00179,-0,0.000545,,0.000545,1000000,1835.094362,,1835.094362,amount_response,amount_ratio_proxy,true,8.67e-19,0.002208,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688009.SH,35,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,-0.003426,0,-0.003426,-0.000886,0.00093,0.000267,-0.000311,-0.003549,0.002663,0,0.002663,,0.00161,,0.00161,,621.08495,,621.08495,amount_response,amount_ratio_proxy,false,8.67e-19,-0.000311,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688009.SH,36,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.004,0.000451,-0.004,0.000451,-0.003093,-0.000155,-0.000177,-0.000574,-0,-0.003093,-0,-0.003093,,-0.005441,,-0.005441,,183.791472,,183.791472,amount_response,amount_ratio_proxy,false,8.67e-19,-0.000574,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688009.SH,37,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002008,-0.002049,0.002008,-0.002049,0.000739,-0.000113,-0.000175,0.001557,0,0.000739,0,0.000739,0,-0.000292,,-0.000292,1000000,3429.620221,,3429.620221,amount_response,amount_ratio_proxy,true,8.67e-19,0.001557,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688009.SH,38,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.002004,0.00114,-0.002004,0.00114,-0.003002,0.000691,0.000262,0.000045,0.001663,-0.004665,-0,-0.004665,,-0.003496,,-0.003496,,286.053395,,286.053395,amount_response,amount_ratio_proxy,false,8.67e-19,0.000045,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688009.SH,39,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002008,0.002153,0.002008,0.002153,0.001205,0.00011,-0.000174,0.000868,0,0.001205,0,0.001205,,0.000511,,0.000511,,1956.357596,,1956.357596,amount_response,amount_ratio_proxy,false,8.67e-19,0.000868,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688009.SH,40,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002004,-0.00382,0.002004,-0.00382,0.001632,0.000347,0.000174,-0.000149,0,0.001632,0,0.001632,-0,0.001148,,0.001148,1000000,871.062358,,871.062358,amount_response,amount_ratio_proxy,true,8.67e-19,-0.000149,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688009.SH,41,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.004,0.00173,-0.004,0.00173,-0.003658,-0.000162,-0,-0.00018,-0.001879,-0.001779,-0,-0.001779,0.030681,-0.007487,,-0.007487,32.59369,133.560738,,133.560738,amount_response,amount_ratio_proxy,false,8.67e-19,-0.00018,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688009.SH,42,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002008,0.000006,0.002008,0.000006,0.001905,0.000084,-0.00026,0.000278,0.002048,-0.000143,-0,-0.000143,0.042121,0.000149,,0.000149,23.741196,6704.676783,,6704.676783,amount_response,amount_ratio_proxy,false,8.67e-19,0.000278,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688009.SH,43,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,-0.000022,0,-0.000022,-0.000306,0.000052,0.00026,-0.000006,-0.000819,0.000513,0,0.000513,,-0.000258,,-0.000258,,3875.967542,,3875.967542,amount_response,amount_ratio_proxy,false,8.67e-19,-0.000006,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688009.SH,44,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,0.001986,0,0.001986,0.000068,-0.000003,-0.000087,0.000022,-0,0.000068,0,0.000068,,0.000025,,0.000025,,40539.361467,,40539.361467,amount_response,amount_ratio_proxy,false,8.67e-19,0.000022,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688009.SH,45,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002004,-0.001979,0.002004,-0.001979,0.001975,0.000011,0,0.000018,-0,0.001975,0,0.001975,,-0.001311,,-0.001311,,762.644667,,762.644667,amount_response,amount_ratio_proxy,false,8.67e-19,0.000018,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688009.SH,46,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.002,0.000027,-0.002,0.000027,-0.001987,-0.000078,0.000087,-0.000021,-0,-0.001987,-0,-0.001987,,-0.001109,,-0.001109,,902.114804,,902.114804,amount_response,amount_ratio_proxy,false,8.67e-19,-0.000021,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688009.SH,47,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0,0.000027,0,0.000027,0.000123,0.000076,-0.000173,-0.000027,-0,0.000123,0,0.000123,,0.000053,,0.000053,,18989.82185,,18989.82185,amount_response,amount_ratio_proxy,false,8.67e-19,-0.000027,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,0,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.012794,0.004292,0.012794,0.004292,-0,0,-0,0.012794,-0,-0,0,-0,-0,-0,,-0,1000000,1000000,,1000000,amount_response,amount_ratio_proxy,true,1.73e-18,0.012794,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,1,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.004283,0.009814,0.004283,0.009814,-0.001947,0.006239,-0,-0.000009,-0.001818,-0.000129,-0,-0.000129,0.000242,-0.000015,,-0.000015,4136.969904,64962.87375,,64962.87375,amount_response,amount_ratio_proxy,false,1.73e-18,-0.000009,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,2,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.009832,-0.017312,0.009832,-0.017312,0.009148,-0.000057,0.000723,0.000017,0.007565,0.001583,0,0.001583,0.000279,0.000133,,0.000133,3581.596185,7531.267,,7531.267,amount_response,amount_ratio_proxy,false,1.73e-18,0.000017,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,3,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.017324,0.014782,-0.017324,0.014782,-0.016728,-0.000113,-0.000472,-0.000012,-0.019376,0.002648,0,0.002648,0.000955,0.000294,0,0.000266,1046.58273,3400.738716,1000000,3756.032646,amount_response,amount_ratio_proxy,true,1.73e-18,-0.000012,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,4,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.014788,0.003724,0.014788,0.003724,0.012264,0.000208,0.00231,0.000007,0.007405,0.002338,0.00252,0.004858,0.000107,0.000159,,0.000331,9385.72623,6275.135967,,3019.866236,amount_response,amount_ratio_proxy,false,1.73e-18,0.000007,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,5,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.003733,-0.013294,0.003733,-0.013294,0.006636,-0.000179,-0.002733,0.000009,-0.000536,0.007172,0,0.007172,-0.00002,0.000746,0,0.000739,50311.473437,1340.537503,1000000,1353.832306,amount_response,amount_ratio_proxy,true,1.73e-18,0.000009,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,6,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.013303,-0.010871,-0.013303,-0.010871,-0.014194,-0.000041,0.000942,-0.000009,-0.018612,0.004008,0.00041,0.004418,0.007525,-0.000087,,-0.000096,132.893656,11448.516782,,10385.777545,amount_response,amount_ratio_proxy,false,1.73e-18,-0.000009,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,7,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.010873,0.003904,-0.010873,0.003904,-0.012484,0.00016,0.001453,-0.000002,0.001464,-0.013948,-0,-0.013948,-0.00021,-0.287856,,-0.287856,4755.296454,3.473961,,3.473961,amount_response,amount_ratio_proxy,false,1.73e-18,-0.000002,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,8,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.003957,0.001816,0.003957,0.001816,0.003979,0.000133,-0.000208,0.000053,0.003975,0.000003,0,0.000003,-0.00079,-0,0,-0.000001,1265.593654,1000000,1000000,1000000,amount_response,amount_ratio_proxy,true,1.73e-18,0.000053,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,9,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.001971,-0.001761,0.001971,-0.001761,0.003108,-0.000022,-0.001269,0.000154,0.00238,0.00057,0.000158,0.000728,-0.000296,-0.000212,,-0.000271,3380.535712,4717.73661,,3694.739048,amount_response,amount_ratio_proxy,false,1.73e-18,0.000154,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,10,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.001967,0.010008,-0.001967,0.010008,-0.001985,0.000053,0.000171,-0.000206,-0.000419,-0.001566,-0,-0.001566,-0.000101,-0.000165,,-0.000165,9853.73629,6072.970185,,6072.970185,amount_response,amount_ratio_proxy,false,1.73e-18,-0.000206,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,11,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.010292,-0.000554,0.010292,-0.000554,0.009746,-0.000079,0.000341,0.000284,0.000628,0.009118,0,0.009118,0.000022,-0.00471,0,-0.005537,44857.649356,212.330216,1000000,180.599409,amount_response,amount_ratio_proxy,true,1.73e-18,0.000284,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,12,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.000578,-0.000186,-0.000578,-0.000186,0.0005,0.000015,-0.001069,-0.000024,0.001434,-0.000367,-0.000566,-0.000934,0.000073,-0.000017,,-0.000043,13639.579941,58691.373192,,23089.637166,amount_response,amount_ratio_proxy,false,1.73e-18,-0.000024,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,13,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.000072,-0.012895,-0.000072,-0.012895,-0.001135,-0.000005,0.000954,0.000114,-0.00892,0.007785,0,0.007785,-0.00072,0.000986,,0.000986,1389.64317,1014.423139,,1014.423139,amount_response,amount_ratio_proxy,false,1.73e-18,0.000114,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,14,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.014604,-0.000321,-0.014604,-0.000321,-0.012908,0.000058,-0.000045,-0.001709,-0.009248,-0.003661,-0,-0.003661,0.000287,0.000144,,0.000144,3489.20704,6958.45674,,6958.45674,amount_response,amount_ratio_proxy,false,1.73e-18,-0.001709,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,15,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.000293,-0.00138,-0.000293,-0.00138,-0.000933,-0.000674,0.001286,0.000027,0.002867,-0.003799,-0,-0.003799,-0.000085,-0.000278,0,-0.000313,11700.944985,3593.489426,1000000,3194.207401,amount_response,amount_ratio_proxy,true,1.73e-18,0.000027,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,16,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.001615,0.003819,-0.001615,0.003819,-0.000119,0.000017,-0.001278,-0.000235,-0.000177,0.000027,0.000031,0.000058,0.000003,-0.000001,,-0.000002,343560.377614,900099.608069,,419346.983983,amount_response,amount_ratio_proxy,false,1.73e-18,-0.000235,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,17,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.003896,-0.002505,0.003896,-0.002505,0.003797,-0.000097,0.000119,0.000077,0.00078,0.003016,0,0.003016,-0.000029,-0.001999,,-0.001999,34427.430212,500.364691,,500.364691,amount_response,amount_ratio_proxy,false,1.73e-18,0.000077,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,18,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.002709,0.00274,-0.002709,0.00274,-0.001994,-0.000011,-0.0005,-0.000204,-0.002078,0.000084,0,0.000084,-0.000221,-0.000011,,-0.000011,4520.560791,93901.615229,,93901.615229,amount_response,amount_ratio_proxy,false,1.73e-18,-0.000204,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,19,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002937,-0.002999,0.002937,-0.002999,0.002204,-0.000068,0.000604,0.000197,0.001419,0.000784,0,0.000784,-0.000046,-0.000041,,-0.000041,21803.287292,24657.885709,,24657.885709,amount_response,amount_ratio_proxy,false,1.73e-18,0.000197,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,20,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.003148,0.002934,-0.003148,0.002934,-0.002539,0.000061,-0.00052,-0.000149,-0.002238,-0.000302,-0,-0.000302,0.001178,-0.000011,,-0.000011,849.024268,88287.057014,,88287.057014,amount_response,amount_ratio_proxy,false,1.73e-18,-0.000149,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,21,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.003158,-0.003853,0.003158,-0.003853,0.002404,-0.000034,0.000564,0.000224,0.000043,0.00236,0,0.00236,0.000001,0.000413,,0.000413,1000000,2419.477955,,2419.477955,amount_response,amount_ratio_proxy,true,1.73e-18,0.000224,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,22,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.004246,0.002571,-0.004246,0.002571,-0.003335,0.000071,-0.000588,-0.000393,-0.002951,-0.000385,-0,-0.000385,-0.000121,0.000023,,0.000023,8285.695183,43407.380988,,43407.380988,amount_response,amount_ratio_proxy,false,1.73e-18,-0.000393,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,23,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.003529,0.000775,0.003529,0.000775,0.002018,-0.000141,0.000694,0.000958,0.000299,0.001719,0,0.001719,-0.000028,-0.000215,,-0.000215,36269.721512,4651.121525,,4651.121525,amount_response,amount_ratio_proxy,false,1.73e-18,0.000958,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,24,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.000806,-0.004695,0.000806,-0.004695,0.001073,0.000433,-0.000731,0.000031,0.000335,0.000738,0,0.000738,0.000046,0.000025,0,0.000022,21782.014664,39685.37042,1000000,44666.081507,amount_response,amount_ratio_proxy,true,1.73e-18,0.000031,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,25,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.004685,0.003534,-0.004685,0.003534,-0.004957,0.000005,0.000257,0.000011,-0.002498,-0.001071,-0.001387,-0.002459,0.00018,0.000104,,0.000239,5560.213508,9609.63135,,4187.334344,amount_response,amount_ratio_proxy,false,1.73e-18,0.000011,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,26,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.003898,-0.003754,0.003898,-0.003754,0.002948,0.000067,0.000519,0.000363,0.00226,0.000688,0,0.000688,0.000151,-0.001189,,-0.001189,6606.50527,840.762405,,840.762405,amount_response,amount_ratio_proxy,false,1.73e-18,0.000363,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,27,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.004542,0.000416,-0.004542,0.000416,-0.00307,0.00013,-0.000814,-0.000788,-0.003113,0.000043,0,0.000043,-0.266938,0.000073,,0.000073,3.746195,13694.387485,,13694.387485,amount_response,amount_ratio_proxy,false,1.73e-18,-0.000788,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,28,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.001472,0.001191,0.001472,0.001191,-0.000051,-0.000333,0.000801,0.001055,-0.000001,-0.00005,-0,-0.00005,-0,0.000003,,0.000003,1000000,291155.240229,,291155.240229,amount_response,amount_ratio_proxy,true,1.73e-18,0.001055,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,29,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.001323,-0.002732,0.001323,-0.002732,0.001254,0.000508,-0.000571,0.000132,-0.000424,0.001677,0,0.001677,-0.000024,0.00003,,0.00003,41230.143586,32976.489232,,32976.489232,amount_response,amount_ratio_proxy,false,1.73e-18,0.000132,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,30,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.002642,-0.007511,-0.002642,-0.007511,-0.002794,0.000048,0.000014,0.00009,0.000336,-0.00313,-0,-0.00313,-0.000019,-0.000075,,-0.000075,52344.066664,13308.069448,,13308.069448,amount_response,amount_ratio_proxy,false,1.73e-18,0.00009,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,31,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.007506,0.002223,-0.007506,0.002223,-0.007967,0.00008,0.000376,0.000005,-0.001676,-0.006291,-0,-0.006291,0.000046,0.000206,0,0.000188,21559.11368,4846.708078,1000000,5316.122989,amount_response,amount_ratio_proxy,true,1.73e-18,0.000005,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,32,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002224,0.001839,0.002224,0.001839,0.001658,0.000103,0.000462,0.000002,-0.009081,0.005371,0.005368,0.010739,-0.000377,0.000793,,0.001585,2655.591752,1261.665842,,631.054602,amount_response,amount_ratio_proxy,false,1.73e-18,0.000002,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,33,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002145,-0.002664,0.002145,-0.002664,0.002792,-0.000029,-0.000923,0.000306,0.003683,-0.000891,-0,-0.000891,0.000548,-0.00004,,-0.00004,1824.757713,25012.096576,,25012.096576,amount_response,amount_ratio_proxy,false,1.73e-18,0.000306,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,34,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.003322,-0.003054,-0.003322,-0.003054,-0.002795,0.000124,0.000007,-0.000658,0.001101,-0.003897,-0,-0.003897,-0.000034,0.000081,,0.000081,29794.375138,12407.994462,,12407.994462,amount_response,amount_ratio_proxy,false,1.73e-18,-0.000658,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,35,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.003703,0.00233,-0.003703,0.00233,-0.00329,-0.000284,0.000519,-0.000649,-0.00362,0.00033,0,0.00033,0.00013,-0.000013,-0,-0.000012,7680.560274,79833.769905,1000000,86524.693222,amount_response,amount_ratio_proxy,true,1.73e-18,-0.000649,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,36,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.002899,-0.006225,0.002899,-0.006225,0.002568,-0.000274,0.000036,0.000569,-0.00305,0.003013,0.002605,0.005618,0.000131,0.00026,-0.014495,0.000492,7632.579057,3848.352473,68.990736,2031.757354,amount_response,amount_ratio_proxy,false,1.73e-18,0.000569,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,37,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.006745,0.00013,-0.006745,0.00013,-0.005841,0.000245,-0.000629,-0.00052,-0.003613,-0.001921,-0.000307,-0.002228,0.000115,-0.000256,0.000746,-0.000314,8669.005514,3906.53623,1340.707971,3182.972526,amount_response,amount_ratio_proxy,false,1.73e-18,-0.00052,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,38,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.001194,0.006925,0.001194,0.006925,-0.00062,-0.000169,0.00092,0.001064,-0.000495,-0.00008,-0.000045,-0.000125,-0.00001,0.000189,,0.000296,97548.712046,5284.55445,,3373.725874,amount_response,amount_ratio_proxy,false,1.73e-18,0.001064,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,39,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,0.006932,-0.005527,0.006932,-0.005527,0.007166,0.000516,-0.000757,0.000007,0.007173,-0.000007,-0,-0.000007,-0.000304,0,,0,3284.385957,1000000,,1000000,amount_response,amount_ratio_proxy,true,1.73e-18,0.000007,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,40,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.005478,-0.004198,-0.005478,-0.004198,-0.00489,-0.000091,-0.000547,0.00005,-0.003602,-0.001288,-0,-0.001288,0.000062,0.000168,,0.000168,16161.641976,5943.556823,,5943.556823,amount_response,amount_ratio_proxy,false,1.73e-18,0.00005,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,41,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.004243,-0.001166,-0.004243,-0.001166,-0.00548,0.000099,0.001183,-0.000044,-0.005168,-0.000312,-0,-0.000312,0.000187,0.000009,0,0.000008,5351.419608,111738.33042,1000000,120332.639509,amount_response,amount_ratio_proxy,true,1.73e-18,-0.000044,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
20260710,688028.SH,42,baseline_4d,window_index,mv_ratio,kalman_filter_realtime,psi_transition_observation_prediction,psi_t_prior_for_prediction,-0.001046,-0.000404,-0.001046,-0.000404,-0.001083,0.000035,-0.000118,0.000119,-0.000476,-0.000339,-0.000269,-0.000607,0.000018,0.000018,,0.000032,55428.619605,55938.208036,,31187.929663,amount_response,amount_ratio_proxy,false,1.73e-18,0.000119,warn,false,pass,ewma_realtime,false,false,true,KF did not converge
