stock_code,transaction_date,window_id,c_p,c_i,c_d,eps,capital_ch,capital_q,capital_retail,capital_mix,noise_ratio,explain_ratio,capital_anchor_error,closure_error
600025.SH,20260709,21,-0.000612,-0.000172,0.000184,-0.000441,-0,-0.000612,-0,-0.000612,0.4237418919840395,0.576258,0.002994,4.34e-19
600025.SH,20260709,22,-0.001656,-0.00006,-0.000184,-0.000186,0.000013,-0.001669,-0,-0.001669,0.08916461827870904,0.910835,0.009278,4.34e-19
600025.SH,20260709,23,0.001846,0.000228,-0.000092,0.000108,0.00024,0.001607,0,0.001606,0.05147072109151903,0.948529,0.00202,4.34e-19
600025.SH,20260709,24,0.000822,-0.000268,0.000367,0.000122,-0.001215,0.002037,0,0.0020369999999999997,0.11672129295207732,0.883279,0.167384,4.34e-19
600025.SH,20260709,25,0.001072,-0.0001,-0.000092,0.002245,0.000536,0.000536,0,0.000536,0.7182558662653667,0.281744,0.495443,4.34e-19
600025.SH,20260709,26,-0.003335,0.000641,0.000183,-0.001643,-0.000024,-0.003311,-0,-0.0033109999999999997,0.3955339489902452,0.604466,0.004778,4.34e-19
600025.SH,20260709,27,-0.00268,-0.000182,-0.000641,0.000375,0.000044,-0.002725,-0,-0.0027240000000000003,0.11978806064259251,0.880212,0.019671,4.34e-19
600025.SH,20260709,28,0.000513,0.000669,0.00009,-0.000226,0.000955,-0.000442,-0,-0.000442,0.21607714525548105,0.783923,0.683513,4.34e-19
600025.SH,20260709,29,0.000776,-0.000274,0.000368,0.000175,-0,0.000776,0,0.000776,0.16789035698710997,0.83211,0,4.34e-19
600025.SH,20260709,30,0.000159,-0.000073,-0,-0.000086,-0,0.000159,0,0.000159,8604.06142120681,0,0.01807,4.34e-19
600025.SH,20260709,31,0.00007,-0.000043,-0.000092,0.000066,-0.000058,0.000128,0,0.000128,6558.417509706401,0,0.029726,4.34e-19
600025.SH,20260709,32,0.000013,0.000033,0,0.000999,0.000013,-0,-0,0,0.9565978646606241,0.043402,0.999638,4.34e-19
600025.SH,20260709,33,-0.00051,0.000339,0.000092,0.00008,-0,-0.00051,-0,-0.00051,7952.005998697444,0,0,4.34e-19
600025.SH,20260709,34,-0.001293,0.00004,-0.000092,-0.00074,-0,-0.001293,-0,-0.001293,0.35497380738126755,0.645026,0.000748,4.34e-19
600025.SH,20260709,35,0.000023,-0.000049,-0.000184,0.000211,0.000006,0.000017,0,0.000017,21087.49320173212,0,0.267122,4.34e-19
600025.SH,20260709,36,-0.001232,0.000105,0.000185,-0.000103,0.000016,-0.001248,-0,-0.001248,0.09864646054184201,0.901354,0.057226,4.34e-19
600025.SH,20260709,37,-0.000135,0.000109,-0.000092,0.000118,-0.000068,-0.000067,-0,-0.000067,11814.19856231993,0,0.478142,4.34e-19
600025.SH,20260709,38,-0.001135,0.000059,0.000092,-0.000062,-0.000001,-0.001134,-0,-0.001134,0.059632166238970885,0.940368,0.000978,4.34e-19
600025.SH,20260709,39,-0.000214,0.00013,-0.000093,-0.00087,0,-0.000214,-0,-0.000214,0.8310707177527868,0.168929,0.349932,4.34e-19
600025.SH,20260709,40,0.004149,-0.000274,-0,0.000318,0.001643,0.002506,0,0.002506,0.07573826944078949,0.924262,0.051095,4.34e-19
600025.SH,20260709,41,0.001204,-0.000487,0.000464,-0.000138,0.001568,-0.000363,-0,-0.00036399999999999996,0.13209918593076206,0.867901,0.81183,4.34e-19
600025.SH,20260709,42,0.001419,-0.00023,-0.000279,0.000132,-0,0.001419,0,0.001419,0.1266425284805251,0.873357,0.037818,4.34e-19
600025.SH,20260709,43,0.00118,-0.000094,-0,-0.000044,-0.000051,0.001231,0,0.001231,0.04196643392004532,0.958034,0.040087,4.34e-19
600025.SH,20260709,44,0.001184,-0.000182,-0,0.000039,-0,0.001184,0,0.001184,0.03735734212806644,0.962643,0.017387,4.34e-19
600025.SH,20260709,45,0.000084,-0.000141,-0,0.000057,-0.000066,0.00015,0,0.00015000000000000001,5676.329910073355,0,0.146185,4.34e-19
600025.SH,20260709,46,-0.001439,0.000028,-0.000092,-0.000576,-0.000297,-0.001142,-0,-0.001142,0.2770353248797029,0.722965,0.156108,4.34e-19
600025.SH,20260709,47,0.000091,0.000032,-0.000184,0.000061,0.000376,-0.000285,-0,-0.000285,6137.539749490663,0,0.517004,4.34e-19
600076.SH,20260709,0,-0,0,0,-0.0125,-0,-0,0,0,1,0,0,1.73e-18
600076.SH,20260709,1,0.013207,-0.006956,0,0.000079,0.003219,0.009988,0,0.009988,0.012442822902146483,0.987557,0.175475,1.73e-18
600076.SH,20260709,2,-0.001455,0.000397,0.007183,0.000164,0.005486,-0.006941,-0,-0.006941,0.026029688935711583,0.97397,0.056872,1.73e-18
600076.SH,20260709,3,-0.009372,0.000438,-0.000015,-0.000426,0.00092,-0.010291,-0,-0.010292,0.045390167279865154,0.95461,0.073455,1.73e-18
600076.SH,20260709,4,0.016059,-0.000744,-0.005963,0.000111,0.000074,0.015985,0,0.015985,0.011756005490216022,0.988244,0.908709,1.73e-18
600076.SH,20260709,5,-0.007627,0.000592,0.00716,-0.000125,-0.006734,-0.000893,-0,-0.0008929999999999997,12537.720024192404,0,0.068003,1.73e-18
600076.SH,20260709,6,0.009831,-0.000063,-0.003593,0.000075,0.004524,0.005307,0,0.005306999999999999,0.011951539135177509,0.988048,0.236636,1.73e-18
600076.SH,20260709,7,-0.005816,0.000392,0.002371,-0.000053,0.000252,-0.006068,-0,-0.006068,0.016966133934406793,0.983034,0.121255,1.73e-18
600076.SH,20260709,8,-0.002486,-0.000203,-0.003545,0.000004,0.000243,-0.002729,-0,-0.002729,0.0006296086619224152,0.99937,0.005805,1.73e-18
600076.SH,20260709,9,0.004551,-0.000353,-0.001183,0.000119,0.000203,0.004349,0,0.004348,0.03804075151727223,0.961959,0.044566,1.73e-18
600076.SH,20260709,10,-0.002221,0.000238,0.003542,-0.001559,0,-0.002221,-0,-0.002221,155941.8730018893,0,0.006277,1.73e-18
600076.SH,20260709,11,-0.001847,-0.00078,-0.001189,0.00069,0.000015,-0.001862,-0,-0.001862,0.22091709669569431,0.779083,0.00793,1.73e-18
600076.SH,20260709,12,-0.003655,0.000166,-0.001188,-0.004727,0,-0.003655,-0,-0.003655,0.5026379022305648,0.497362,0,1.73e-18
600076.SH,20260709,13,0.004201,-0.002903,-0.002388,0.00109,0,0.004201,0,0.004201,108951.07329524631,0,0.059786,1.73e-18
600076.SH,20260709,14,-0.003621,0.000545,0.003576,-0.0005,-0.000061,-0.00356,-0,-0.0035600000000000002,49988.69242146416,0,0.013889,1.73e-18
600076.SH,20260709,15,-0.00604,-0.00025,0,-0.000039,-0.000001,-0.006038,-0,-0.006039,0.006237131099011148,0.993763,0.000238,1.73e-18
