stock_code,transaction_date,window_id,order_age_missing_count,window_close_price,active_inferred_count,small_passive_buy_amount,order_age_fifo_count,active_buy_count,deal_amount,Q_rule_t,small_passive_sell_amount,signal_deal_buy_amount,window_trade_count,R_seed_t,order_age_unresolved_count,large_active_buy_amount,large_active_sell_amount,passive_quant_amount,passive_retail_amount,side_fallback_count,order_age_direct_count,active_buy_amount,pi_max_price_impact_pct,order_age_recovered_count,active_sell_amount,window_open_price,active_sell_count,active_non_large_amount,signed_large_active_amount,CH_rule_t,signed_mix_qr_amount,signal_deal_sell_amount,unknown_side_amount
000032.SZ,20260709,45,0,22.61,2751,9638846,1,1848,29734022,3762561,6091609,18867960,2951,0,0,10956222,3047345,662158,0,0,2950,19667219,0.003550821127385632,2951,8657939,22.53,903,3100403,7908877,7908877,3547237,10866062,0
000032.SZ,20260709,46,0,22.52,3751,13671643.08,6,1808,35562173,-246041.91999999993,11789676.84,18632994.08,3903,0,0,4860396,5240457.08,-514280,0,0,3897,16998582,-0.003980539584254749,3903,17110405,22.6,1943,268238.0800000001,-380061.0800000001,-380061.0800000001,1881966.2399999998,16929178.92,0
000032.SZ,20260709,47,0,22.42,2132,10948436,1,748,30417512,-11022977,13872837,13655293,2268,0,0,437232,5159007,-155567,0,0,2267,6834162,-0.004440497335701504,2268,22423347,22.53,1384,-10867410,-4721775,-4721775,-2924401,16762219,0
000034.SZ,20260709,0,0,27.91,11559,66456475.62,25,5345,243528290.36000007,8694437.699999996,69661152.85999998,114528257.01000004,13484,-1057884,0,42298210.6,65112451.27999999,-1680888,-1057884,0,13459,98816480.09000002,-0.002858163629867749,13484,111255395.07,27.99,6214,10375325.699999997,-22814240.680000003,-22814240.680000003,-3204677.240000001,129000033.35000001,0
000034.SZ,20260709,1,0,28.64,7305,35165377.26,8,3687,141768521.64000002,-4811514.339999998,37577809.279999994,72557795.77000001,7822,0,0,37180501.309999995,31844833.79,-1554161.1600000001,0,0,7814,68786921.31,0.026155499820852756,7822,66708606.970000006,27.91,3618,-3257353.1799999997,5335667.520000001,5335667.520000001,-2412432.0200000005,69210725.87,0
000034.SZ,20260709,2,0,28.42,5084,30933754.839999996,9,2575,88153290.75999999,956452.3999999997,30468627.16,42386255.23999999,5413,0,0,12135562,14615346.760000002,-1688288.8,0,0,5404,42011079.199999996,-0.007681564245810016,5413,41846122.76,28.65,2509,2644741.1999999997,-2479784.759999999,-2479784.759999999,465127.6800000004,45767035.519999996,0
000034.SZ,20260709,3,0,28.3,3797,17262458.810000002,5,1796,60110576.26999999,-3538334.3300000005,20349221.12,28947661.73,3997,0,0,12113766.74,10385129.600000001,-248081,0,0,3992,28083697.54,-0.004222378606615095,3997,29645313.730000004,28.46,2001,-3290253.3300000005,1728637.1399999994,1728637.1399999994,-3086762.3099999996,31162914.540000003,0
000034.SZ,20260709,4,0,28.36,3545,18338825.399999995,3,2014,78754772.70000002,2755844.3999999994,18746744.599999998,47135933.22,3838,0,0,28874117.700000003,12795084.999999998,-166462.60000000003,0,0,3835,46539167.300000004,0.0021201413427561384,3838,27537827.6,28.29,1531,2922306.9999999995,16079032.7,16079032.7,-407919.2000000012,31618839.48,0
000034.SZ,20260709,5,0,27.99,5586,22159893.51,5,1625,105823531.74000002,-9711871.07,27306448.259999998,43941080.06000002,5979,0,0,15909668.47,40447521.49999999,525718.73,0,0,5974,33079995.889999997,-0.013046544428772955,5979,67855438.72,28.38,3961,-10237589.8,-24537853.03,-24537853.03,-5146554.750000001,61882451.68,0
000034.SZ,20260709,6,0,28.19,3515,18542316.8,7,1631,62747814.39999999,-2537354.6,20017149.400000006,31990483.599999998,3711,0,0,13138920,11049428.200000001,-1017611.2,0,0,3704,30455596.8,0.0071454090746696265,3711,29885848.400000002,27.97,1884,-1519743.4000000004,2089491.7999999993,2089491.7999999993,-1474832.5999999992,30757330.80000001,0
000034.SZ,20260709,7,0,28.25,2081,15946474.030000003,1,1030,38432941.989999995,-49015.14999999979,12044382.639999997,23384722.720000006,2258,0,0,7678037.29,2764048.0300000003,-76015.49000000002,0,0,2257,20395595.05,0.0021284143313231186,2258,15454605.45,28.2,1051,27000.339999999967,4913989.260000001,4913989.260000001,3902091.389999997,15048219.269999996,0
000034.SZ,20260709,8,0,28.35,1582,10557807.32,1,779,33688872.28999999,-1633574.4500000007,11526384.569999998,16438714.120000001,1729,0,0,4262734,7341946.4,5698.900000000023,0,0,1728,13399381.82,0.0035398230088496078,1729,18117867.57,28.26,803,-1639273.3500000006,-3079212.4000000004,-3079212.4000000004,-968577.2499999995,17250158.17,0
000034.SZ,20260709,9,0,28.37,1428,10424178,0,804,23394638,3692509,8137693,12676728,1534,0,0,2173981,2658786,577738,0,0,1534,12335809,0.0007054673721340238,1534,9705843,28.34,624,3114771,-484805,-484805,2286485,10717910,0
000034.SZ,20260709,10,0,28.31,1436,9460969.8,0,722,31148899.599999998,-3544200.8,13306411,13995432.8,1535,0,0,4970629.800000001,3410889,-564141,0,0,1535,13957700.799999999,-0.0021149101163201365,1535,15378019.8,28.39,714,-2980059.8,1559740.7999999998,1559740.7999999998,-3845441.2,17153466.8,0
000034.SZ,20260709,11,0,28.19,1687,9774310.15,4,689,29484837.349999998,-2414074.4,13577879.15,12066194.35,1743,33816,0,2491318,3641330.0500000003,198265.8,33816,0,1739,12399306.450000001,-0.004238784881667165,1743,16161658.7,28.3,998,-2612340.2,-1150012.0499999998,-1150012.0499999998,-3803568.999999998,17418643,0
000034.SZ,20260709,12,0,28.01,2055,12511119.440000001,0,747,40898836.99999999,-5668201.390000001,15814052.440000001,15651695.28,2153,-6769.69,0,2466290.4,10107374.719999999,-47544.5,-6769.69,0,2153,12926849.8,-0.006385242993969482,2153,26188591.009999998,28.18,1308,-5620656.890000001,-7641084.32,-7641084.32,-3302933,25247141.72,0
000034.SZ,20260709,13,0,28.1,2149,9842064,7,858,35715670.650000006,-6209328.050000001,16643466.45,12803148.2,2294,0,0,4087676.2,5142464,402533.80000000005,0,0,2287,13338508.200000001,0.003213138164941087,2294,21005157.849999998,28.01,1291,-6611861.85,-1054787.7999999998,-1054787.7999999998,-6801402.450000001,22912522.45,0
000034.SZ,20260709,14,0,28.08,1378,8815729,1,683,23633932.599999998,-3978.399999999907,8995533.399999999,11297392.4,1428,0,0,3016486.4000000004,2806183.8,306484,0,0,1427,11506990.399999999,-0.0007117437722421041,1428,11607150.2,28.1,695,-310462.4000000004,210302.59999999986,210302.59999999986,-179804.40000000002,12336540.2,0
000034.SZ,20260709,15,0,27.96,1683,6446370.05,2,551,27496021.35,-9805541.75,16829179.8,7378089.55,1745,0,0,1099479.5,3120992,137539,0,0,1743,7436419.55,-0.004273504273504183,1745,19401012.800000004,28.08,1132,-9943080.75,-2021512.5,-2021512.5,-10382809.75,20117931.800000004,0
000034.SZ,20260709,16,0,27.87,2428,10432381.4,5,879,38164382.4,-6753753.8,17659586.8,15337141.2,2467,0,0,5058187.8,5014226.4,178681,0,0,2462,15481679,-0.0032188841201716686,2467,22370152.4,27.95,1549,-6932434.8,43961.39999999991,43961.39999999991,-7227205.399999999,22827241.2,0
000034.SZ,20260709,17,0,27.74,2158,7094046,9,778,35980309.6,-4776626,19513078,8270301.6,2220,0,0,830267.6,8542918,55836,0,0,2211,11474886.6,-0.0046645138141371565,2220,24019999,27.93,1380,-4832462,-7712650.4,-7712650.4,-12419032,27710008,0
000034.SZ,20260709,18,0,27.85,1345,7412942.6,3,635,18722021.000000004,486157,7923676,8684590.8,1415,0,0,1428112.2,1957290.2,21668.40000000001,0,0,1412,8989959.6,0.00396539293439088,1415,9054649,27.74,710,464488.6000000001,-529178,-529178,-510733.4,10037430.2,0
000034.SZ,20260709,19,0,27.85,1615,8687375.800000003,1,773,22617588.599999998,-2197250.0000000005,11248170.2,9900769.800000003,1663,0,0,1300836.6,1381206,13961.399999999994,0,0,1662,9972285.200000001,0,1663,12263866,27.84,842,-2211211.4000000004,-80369.4,-80369.4,-2560794.400000001,12716818.799999999,0
000034.SZ,20260709,20,0,27.76,1095,5731657.2,6,431,18198472.799999997,-3916044.8000000003,9009973.2,6159615.4,1166,0,0,904029,2552813.4,-280929,0,0,1160,5904432.8,-0.003231597845601431,1166,11188333,27.87,664,-3635115.8000000003,-1648784.4000000001,-1648784.4000000001,-3278316.0000000005,12038857.399999999,0
000034.SZ,20260709,21,0,27.58,2837,7455332.600000001,3,541,44958622.2,-16048405.8,21953109.6,8934987.6,2865,0,0,1307799,14242381,-116759,0,0,2862,7896393.200000001,-0.006484149855907898,2865,36762622,27.77,2296,-15931646.8,-12934582,-12934582,-14497777,36023634.6,0
000034.SZ,20260709,22,0,27.77,1445,8765133.8,2,704,23036884.000000004,-690596.6,10543481.2,9646763.799999999,1530,-441120,0,547241,3181028,-150472.8,-441120,0,1528,9277813.999999998,0.006889050036258205,1530,12451724.8,27.59,741,-540123.7999999998,-2633787,-2633787,-1778347.4,13390120.2,0
000034.SZ,20260709,23,0,27.84,1090,7615676.550000001,1,595,16070606.95,-156983.65000000005,6920945.399999999,8274440.550000001,1122,0,0,670000,863985,-89915.4,0,0,1121,7745821.15,0.002520705797623345,1122,8006874.4,27.78,495,-67068.25000000009,-193985,-193985,694731.1499999999,7796166.4,0
000034.SZ,20260709,24,0,27.8,1826,7029511.799999999,4,637,26340004.200000003,-8616889.6,13871683.4,10297656.799999999,1926,61314,0,3511088,1927721,-437240.8,61314,0,1922,9393838.8,-0.0014367816091953717,1926,15990120.6,27.85,1189,-8179648.8,1583367,1583367,-6842171.6,16042347.4,0
000034.SZ,20260709,25,0,28.06,1568,12690062.5,0,926,29918455.9,2751750.0999999996,10562266.2,17167401.7,1602,-47243,0,5083528.2,1582599,-177228,-47243,0,1602,17964161.1,0.009352517985611439,1602,11534253.8,27.8,642,2928978.0999999996,3500929.2,3500929.2,2127796.3,12751054.2,0
000034.SZ,20260709,26,0,28.1,2161,13325381,9,1134,33702875.2,3987983.1999999993,9540734.2,16935576.4,2251,14070,0,3734313.4,7102446.599999999,147028.99999999997,14070,0,2242,16638668.8,0.0014255167498219068,2251,16165847.800000003,28.06,1027,3840954.1999999997,-3368133.1999999997,-3368133.1999999997,3784646.7999999993,16767298.8,0
000034.SZ,20260709,27,0,28,1615,9750896.6,6,671,25039107.2,473585.80000000005,9718067.6,11553794,1635,0,0,1589635.2,3980507.8000000003,-101062,0,0,1629,11501872.2,-0.003558718861210015,1635,13318096.999999998,28.1,944,574647.8,-2390872.6,-2390872.6,32829.00000000006,13485313.2,0
000034.SZ,20260709,28,0,28.02,1182,4951839.199999999,1,342,12435229.200000001,-1530431.8,6253041.399999999,5089320.199999999,1191,0,0,92617,1137731.5999999999,-5582,0,0,1190,4896151.399999999,0.0007142857142856991,1191,7466115.8,28,840,-1524849.8,-1045114.6,-1045114.6,-1301202.2000000002,7345909,0
000034.SZ,20260709,29,0,28.04,908,7742112.399999999,1,460,19066882.8,744453.7999999999,7653066.4,8662509.2,914,30877,0,920396.8,2751307.2,33684,30877,0,913,8932669.6,0.0007137758743754309,914,10052810.200000001,28.01,448,710769.7999999999,-1830910.4000000001,-1830910.4000000001,89046.00000000015,10404373.600000001,0
000034.SZ,20260709,30,0,28.14,908,8700404.200000001,2,482,15908049.999999996,4276103.800000001,4757296.4,9629247.200000001,933,67472,0,715737,1734612.4,-75673,67472,0,931,9473010.2,0.0035663338088445587,933,6140108.8,28.06,426,4351776.800000001,-1018875.3999999999,-1018875.3999999999,3943107.8000000003,6278802.8,0
000034.SZ,20260709,31,0,28.29,1401,12594242,0,888,25620422.799999997,6218605.399999999,7289469.4,15129683,1442,0,0,2270051,3466660.4,260185.40000000002,0,0,1442,14942572,0.00533049040511722,1442,10180761.4,28.14,513,5958420,-1196609.4,-1196609.4,5304772.6,10490739.8,0
000034.SZ,20260709,32,0,28.25,1739,13875242.55,1,954,33096825.139999997,2846424.2000000007,13277263.649999999,17711790.349999998,1834,0,0,3902309.8000000003,2042009.14,98487.80000000002,0,0,1833,18248880.8,-0.0014139271827500583,1834,13640643.74,28.29,785,2747936.4000000004,1860300.6600000004,1860300.6600000004,597978.9000000012,15385034.79,0
000034.SZ,20260709,33,0,28.35,1671,14693887.399999999,4,944,44890696.00000001,4407926.800000001,8807207,29770710.200000003,1739,0,0,7730702.8,13658898.799999999,-256532,0,0,1735,21461080.4,0.0035398230088496078,1739,22724817.599999998,28.25,727,4664458.800000001,-5928196.000000001,-5928196.000000001,5886680.400000001,15119985.799999999,0
000034.SZ,20260709,34,0,28.46,2087,19985225.4,6,1229,47499288.4,6049990.399999999,13836799.200000001,23657177,2173,8547,0,3817105.6,9860158.200000001,-466909.4,8547,0,2167,23248132.6,0.003880070546737193,2173,22774285.4,28.37,858,6516899.799999999,-6043052.6000000015,-6043052.6000000015,6148426.2,23842111.4,0
000034.SZ,20260709,35,0,28.56,1847,14977997.4,10,1068,31639487,2080970,11423646.600000001,18307564.4,1939,0,0,3844752,1393091,769276,0,0,1929,16949240,0.0035137034434292998,1939,13185885,28.46,779,1311694,2451661,2451661,3554350.8,13331922.600000001,0
000034.SZ,20260709,36,0,28.58,2372,20816038.580000002,8,1382,41124483.61,5166497.220000001,12452672.919999994,25889553.00999999,2439,0,0,5210608.430000001,2645163.68,117949.06,0,0,2431,23999046.989999995,0.0007002801120448031,2439,16385054.079999998,28.56,990,5048548.160000001,2565444.75,2565444.75,8363365.660000003,15234930.599999996,0
000034.SZ,20260709,37,0,28.52,2011,14373178.379999999,0,815,42915273.480000004,-1816137.9300000006,11539702.09,23690854.08,2077,0,0,3384086,13618307.009999998,181312.40000000002,0,0,2077,14788550.07,-0.002099370188943272,2077,27020221.41,28.58,1196,-1997450.33,-10234221.009999998,-10234221.009999998,2833476.2899999996,19224419.400000002,0
000034.SZ,20260709,38,0,28.67,2085,15946917.2,0,1349,41028237,5647286.799999999,10395821.6,29110855.200000003,2102,0,0,12949690,1735808.2,24802.4,0,0,2102,28830236.8,0.005259467040673286,2102,11993870.6,28.53,736,5622484.399999999,11213881.8,11213881.8,5551095.6,11917381.799999999,0
000034.SZ,20260709,39,0,28.5,2567,22419888.399999995,2,1365,50664110.559999995,4513693.720000005,18178242.200000003,25430290.799999997,2706,0,0,3621983.4,6443996.5600000005,-445526.80000000005,0,0,2704,25371376.560000002,-0.005929543076386526,2706,23234169.2,28.67,1202,4959220.519999999,-2822013.1599999997,-2822013.1599999997,4241646.200000007,25233819.760000005,0
000034.SZ,20260709,40,0,28.54,1323,7272705.8,0,482,25368494.270000003,-5000205.039999999,12266069.639999997,8541215.8,1373,0,0,3123342,2706376.83,-296319,0,0,1373,10215761.2,0.0014035087719297948,1373,14502682.070000002,28.5,841,-4703886.039999999,416965.17000000004,416965.17000000004,-4993363.840000001,16827278.47,0
000034.SZ,20260709,41,0,28.61,1511,14942765.2,9,837,36028754.800000004,5762851.6,9985816.4,18949607.400000006,1538,0,0,4151028.1999999997,6949145,-37236,0,0,1529,19348162.8,0.002452697967764551,1538,16346192,28.54,674,5800087.6,-2798116.8000000007,-2798116.8000000007,4956948.8,17079147.4,0
000034.SZ,20260709,42,0,28.52,2320,11810586.6,7,806,43793455.999999985,-6237898.400000001,21984883.4,14163216.200000001,2370,0,0,2602689,7395297,-6046,0,0,2363,16047752.800000006,-0.0031457532331352627,2370,27072213.200000003,28.62,1514,-6231852.400000002,-4792608.000000001,-4792608.000000001,-10174296.800000006,29630239.799999997,0
000034.SZ,20260709,43,0,28.58,1804,15392930.400000002,13,943,34698760.6,2275910.2,15276559.000000002,17303549,1852,0,0,2182223.6,1847047.6,-613258.8,0,0,1839,18474865.4,0.00210378681626924,1852,15250520.400000002,28.53,861,2889169,335176,335176,116371.40000000031,17395211.6,0
000034.SZ,20260709,44,0,28.75,2612,33393297.980000004,1,1809,71873041.55000001,18766920.15,15475022.17,52639010.5,2692,0,0,19344736.2,3659985.2,-713039.4,0,0,2691,52985069.35,0.005948215535339458,2692,17820358.8,28.59,803,19479959.549999997,15684751,15684751,17918275.810000002,19234031.049999997,0
000034.SZ,20260709,45,0,28.87,4559,39736209.02000002,1,3016,97322519.34,15985174.270000003,28807996.150000006,61518075.57000004,4852,0,0,22954865.419999998,5823448.749999999,-1172263.2000000002,0,0,4851,63249721.54000001,0.004173913043478295,4852,28960867.400000002,28.75,1543,17157437.470000003,17131416.669999994,17131416.669999994,10928212.869999994,35804443.77,0
000034.SZ,20260709,46,0,28.86,4061,29767262.969999995,3,2111,82162270.09000002,-4014789.8800000004,34048022.81,38068875.879999995,4164,0,0,9513708.110000001,8833276.2,-907921,0,0,4161,39064753.05999999,-0.00034638032559756017,4164,41491190.029999994,28.86,1950,-3106868.8800000004,680431.9099999997,680431.9099999997,-4280759.839999997,44093394.20999999,0
000034.SZ,20260709,47,0,28.83,3940,36321573.79999998,1,2591,90189143.20000005,25010544.399999995,32767589.999999996,43436654.19999999,3967,0,0,11445876.6,9654102.8,250568.7,0,0,3966,58181743.99999999,-0.0010395010395010788,3967,31629994.499999996,28.86,1349,24759975.7,1791773.7999999998,1791773.7999999998,3553983.8000000007,46752489,0
000035.SZ,20260709,0,0,4.56,1428,6721593,4,885,10737042,2273501,3919048,6817088,1474,0,0,95495,906,-9106,0,0,1470,6409842,0.002197802197802151,1474,4032646,4.55,543,2282607,94589,94589,2802545,3919954,0
000035.SZ,20260709,1,0,4.56,1504,5740903,3,902,8411782,430837.99999999994,2657195,5754587,1504,0,0,13684,0,0,0,0,1501,4428152,0,1504,3983630,4.56,602,430837.99999999994,13684,13684,3083708,2657195,0
000035.SZ,20260709,2,0,4.58,708,3629032.05,0,403,7912192.05,1982123.95,1660938,6251254.05,708,0,0,567093,2055129.0000000002,0,0,0,708,4203140,0.004385964912280803,708,3709052.05,4.57,305,1982123.95,-1488036.0000000002,-1488036.0000000002,1968094.05,1660938,0
000035.SZ,20260709,3,0,4.56,647,1543186,0,286,4235080,-385522,1819894,1550043,647,0,0,6857,865143,0,0,0,647,1495636,-0.004366812227074336,647,2739444,4.57,361,-385522,-858286,-858286,-276708,2685037,0
000035.SZ,20260709,4,0,4.56,401,1021111,0,282,2325749,-154149,1157970,1027039,401,0,0,5927.999999999999,140740,0,0,0,401,1018394,0,401,1307355,4.57,119,-154149,-134812,-134812,-136859,1298710,0
000035.SZ,20260709,5,0,4.55,574,1708196,0,396,2744103,685510,1019046,1725057,579,0,0,16861,0,9988,0,0,579,1712341,-0.0021929824561403044,579,1019958,4.56,178,675522,16861,16861,689150,1019046,0
000035.SZ,20260709,6,0,4.54,712,1533705,0,438,3311794,663648,1051913,1545975,713,0,0,9099,717077,453,0,0,713,1633279,-0.002197802197802151,713,1678062,4.55,274,663195,-707978,-707978,481792,1765819,0
000035.SZ,20260709,7,0,4.53,395,936260,0,251,2587882,-639061,1620723,967159,418,0,0,30899,0,-30325,0,0,418,974885,-0.0022026431718061203,418,1552722,4.54,144,-608736,30899,30899,-684463,1620723,0
000035.SZ,20260709,8,0,4.53,240,766638,0,161,1380240,208294,554712,766638,240,0,0,0,58890,0,0,0,240,764822,0,240,615418,4.54,79,208294,-58890,-58890,211926,613602,0
000035.SZ,20260709,9,0,4.52,325,457334,0,102,1735651,-820522,1275132,460519,325,0,0,3185,0,0,0,0,325,459157,-0.0022075055187639457,325,1276494,4.54,223,-820522,3185,3185,-817798,1275132,0
000035.SZ,20260709,10,0,4.53,279,949829.04,0,162,2488449.04,-587874.96,1533184,955265.04,279,0,0,5436,0,0,0,0,279,953005.04,0.002212389380531123,279,1535444,4.53,117,-587874.96,5436,5436,-583354.96,1533184,0
000035.SZ,20260709,11,0,4.51,497,974872,0,183,3199819,-1553645,2203797,974872,499,0,0,0,21150,12177,0,0,499,800335,-0.004415011037527695,499,2387307,4.53,314,-1565822,-21150,-21150,-1228925,2224947,0
000035.SZ,20260709,12,0,4.48,526,615895,0,187,3733231,-2214081,2829976,615895,526,0,0,0,287360,0,0,0,526,615895,-0.006651884700665047,526,3117336,4.5,339,-2214081,-287360,-287360,-2214081,3117336,0
000035.SZ,20260709,13,0,4.49,390,1307937,0,245,2733385,288369,1418280,1307937,390,0,0,0,7168.000000000001,0,0,0,390,1507293,0.0022321428571428093,390,1226092,4.48,145,288369,-7168.000000000001,-7168.000000000001,-110343.00000000004,1425448,0
000035.SZ,20260709,14,0,4.46,505,618989,0,219,2427631,-887905,1758690,618989,505,0,0,0,49952,0,0,0,505,744887,-0.006681514476614754,505,1682744,4.49,286,-887905,-49952,-49952,-1139701,1808642,0
000035.SZ,20260709,15,0,4.47,271,1007985,0,213,1503491,512479,495506,1007985,271,0,0,0,0,0,0,0,271,1007985,0.0022421524663676653,271,495506,4.47,58,512479,0,0,512479,495506,0
000035.SZ,20260709,16,0,4.47,360,1730643,0,288,2580773,1169693,822802,1757971,380,0,0,27328.000000000004,0,38889,0,0,380,1843303,0,380,685171,4.47,72,1130804,27328.000000000004,27328.000000000004,907841,822802,0
000035.SZ,20260709,17,0,4.47,281,488236,1,117,1887984,-957982,1391684,496300,281,0,0,8064,0,0,0,0,280,469033,0,281,1418951,4.48,164,-957982,8064,8064,-903448,1391684,0
000035.SZ,20260709,18,0,4.47,498,1433871,0,336,3095203,-171205,1581148,1446415,498,0,0,12544,67640,0,0,0,498,1434451,0,498,1660752,4.47,162,-171205,-55096,-55096,-147277,1648788,0
000035.SZ,20260709,19,0,4.48,308,741051,0,178,1644401,-124301,902006,742395,308,0,0,1344.0000000000002,0,0,0,0,308,760722,0.002237136465324536,308,883679,4.47,130,-124301,1344.0000000000002,1344.0000000000002,-160955,902006,0
000035.SZ,20260709,20,0,4.46,315,909130,0,166,1994109,-204469,1084085,910024,315,0,0,894,0,0,0,0,315,895267,-0.004464285714285817,315,1098842,4.48,149,-204469,894,894,-174955,1084085,0
000035.SZ,20260709,21,0,4.44,455,729358,0,155,2677987,-1287801,1948629,729358,456,0,0,0,0,446,0,0,456,694647,-0.0044843049327353305,456,1982894,4.46,300,-1288247,0,0,-1219271,1948629,0
000035.SZ,20260709,22,0,4.45,391,1166586.3199999998,0,128,2834250.3200000003,-1187750.32,1667664.0000000002,1166586.3199999998,391,0,0,0,0,0,0,0,391,823250,0.002252252252252204,391,2011000.32,4.44,263,-1187750.32,0,0,-501077.68000000005,1667664.0000000002,0
000035.SZ,20260709,23,0,4.45,167,707551,0,78,1333096,83344,624207,708889,167,0,0,1338,0,0,0,0,167,708889,0,167,624207,4.44,89,83344,1338,1338,83344,624207,0
000035.SZ,20260709,24,0,4.48,984,2576482,0,399,5017200,1145265,2212639,2780082,984,0,0,203600,24479,0,0,0,984,3170793,0.006741573033707921,984,1846407,4.46,585,1145265,179121,179121,363843.0000000001,2237118,0
000035.SZ,20260709,25,0,4.51,263,2538692,0,194,2909563,2049309,367255,2542308,263,0,0,3615.9999999999995,0,0,0,0,263,2481244,0.006696428571428428,263,428319,4.48,69,2049309,3615.9999999999995,3615.9999999999995,2171437,367255,0
000035.SZ,20260709,26,0,4.49,249,92079,0,45,1412799,-1227743,1319822,92079,249,0,0,0,898,0,0,0,249,92079,-0.0044345898004433644,249,1320720,4.51,204,-1227743,-898,-898,-1227743,1320720,0
000035.SZ,20260709,27,0,4.48,322,763839,0,92,1774116,-78133.00000000001,955296,763839,326,0,0,0,54981,-896,0,0,326,818261,-0.0022271714922048524,326,950479,4.49,230,-77237.00000000001,-54981,-54981,-191457,1010277,0
