stock_code,transaction_date,window_id,active_sell_count,CH_rule_t,order_age_direct_count,passive_quant_amount,deal_amount,active_inferred_count,order_age_recovered_count,pi_max_price_impact_pct,order_age_fifo_count,signal_deal_sell_amount,active_sell_amount,active_buy_amount,window_close_price,large_active_sell_amount,order_age_unresolved_count,small_passive_sell_amount,active_buy_count,active_non_large_amount,window_open_price,signed_large_active_amount,small_passive_buy_amount,side_fallback_count,passive_retail_amount,order_age_missing_count,signed_mix_qr_amount,unknown_side_amount,large_active_buy_amount,Q_rule_t,signal_deal_buy_amount,window_trade_count,R_seed_t
000004.SZ,20260709,11,15,0,15,0,36918,15,15,0,0,36918,36918,0,0.42,0,0,36918,0,-36918,0.42,0,0,0,0,0,-36918,0,0,-36918,0,15,0
000004.SZ,20260709,12,8,0,8,0,5208,8,8,0,0,5208,5208,0,0.42,0,0,5208,0,-5208,0.42,0,0,0,0,0,-5208,0,0,-5208,0,8,0
000004.SZ,20260709,13,7,0,7,0,11592,7,7,0,0,11592,11592,0,0.42,0,0,11592,0,-11592,0.42,0,0,0,0,0,-11592,0,0,-11592,0,7,0
000004.SZ,20260709,14,5,0,5,0,5712,5,5,0,0,5712,5712,0,0.42,0,0,5712,0,-5712,0.42,0,0,0,0,0,-5712,0,0,-5712,0,5,0
000004.SZ,20260709,15,9,0,9,0,9618,9,9,0,0,9618,9618,0,0.42,0,0,9618,0,-9618,0.42,0,0,0,0,0,-9618,0,0,-9618,0,9,0
000004.SZ,20260709,16,6,0,6,0,1890,6,6,0,0,1890,1890,0,0.42,0,0,1890,0,-1890,0.42,0,0,0,0,0,-1890,0,0,-1890,0,6,0
000004.SZ,20260709,17,5,0,5,0,24654,5,5,0,0,24654,24654,0,0.42,0,0,24654,0,-24654,0.42,0,0,0,0,0,-24654,0,0,-24654,0,5,0
000004.SZ,20260709,18,5,0,5,0,9534,5,5,0,0,9534,9534,0,0.42,0,0,9534,0,-9534,0.42,0,0,0,0,0,-9534,0,0,-9534,0,5,0
000004.SZ,20260709,19,11,0,11,0,74256,11,11,0,0,74256,74256,0,0.42,0,0,74256,0,-74256,0.42,0,0,0,0,0,-74256,0,0,-74256,0,11,0
000004.SZ,20260709,20,2,0,2,0,11004,2,2,0,0,11004,11004,0,0.42,0,0,11004,0,-11004,0.42,0,0,0,0,0,-11004,0,0,-11004,0,2,0
000004.SZ,20260709,21,8,0,8,0,5796,8,8,0,0,5796,5796,0,0.42,0,0,5796,0,-5796,0.42,0,0,0,0,0,-5796,0,0,-5796,0,8,0
000004.SZ,20260709,22,8,0,8,0,25956,8,8,0,0,25956,25956,0,0.42,0,0,25956,0,-25956,0.42,0,0,0,0,0,-25956,0,0,-25956,0,8,0
000004.SZ,20260709,23,3,0,3,0,294,3,3,0,0,294,294,0,0.42,0,0,294,0,-294,0.42,0,0,0,0,0,-294,0,0,-294,0,3,0
000004.SZ,20260709,24,21,0,21,0,7908.6,21,21,0,0,7908.6,7908.6,0,0.42,0,0,7908.6,0,-7908.6,0.42,0,0,0,0,0,-7908.6,0,0,-7908.6,0,21,0
000004.SZ,20260709,25,2,0,2,0,8400,2,2,0,0,8400,8400,0,0.42,0,0,8400,0,-8400,0.42,0,0,0,0,0,-8400,0,0,-8400,0,2,0
000004.SZ,20260709,26,2,0,2,0,24738,2,2,0,0,24738,24738,0,0.42,0,0,24738,0,-24738,0.42,0,0,0,0,0,-24738,0,0,-24738,0,2,0
000004.SZ,20260709,27,11,0,11,0,53424,11,11,0,0,53424,53424,0,0.42,0,0,53424,0,-53424,0.42,0,0,0,0,0,-53424,0,0,-53424,0,11,0
000004.SZ,20260709,28,4,0,4,0,12096,4,4,0,0,12096,12096,0,0.42,0,0,12096,0,-12096,0.42,0,0,0,0,0,-12096,0,0,-12096,0,4,0
000004.SZ,20260709,29,2,0,2,0,2520,2,2,0,0,2520,2520,0,0.42,0,0,2520,0,-2520,0.42,0,0,0,0,0,-2520,0,0,-2520,0,2,0
000004.SZ,20260709,30,4,0,4,0,9702,4,4,0,0,9702,9702,0,0.42,0,0,9702,0,-9702,0.42,0,0,0,0,0,-9702,0,0,-9702,0,4,0
000004.SZ,20260709,31,2,0,2,0,12684,2,2,0,0,12684,12684,0,0.42,0,0,12684,0,-12684,0.42,0,0,0,0,0,-12684,0,0,-12684,0,2,0
000004.SZ,20260709,32,4,0,4,0,3906,4,4,0,0,3906,3906,0,0.42,0,0,3906,0,-3906,0.42,0,0,0,0,0,-3906,0,0,-3906,0,4,0
000004.SZ,20260709,33,5,0,5,0,13524,5,5,0,0,13524,13524,0,0.42,0,0,13524,0,-13524,0.42,0,0,0,0,0,-13524,0,0,-13524,0,5,0
000004.SZ,20260709,34,3,0,3,0,4620,3,3,0,0,4620,4620,0,0.42,0,0,4620,0,-4620,0.42,0,0,0,0,0,-4620,0,0,-4620,0,3,0
000004.SZ,20260709,35,1,0,1,0,1764,1,1,0,0,1764,1764,0,0.42,0,0,1764,0,-1764,0.42,0,0,0,0,0,-1764,0,0,-1764,0,1,0
000004.SZ,20260709,36,2,0,2,0,4368,2,2,0,0,4368,4368,0,0.42,0,0,4368,0,-4368,0.42,0,0,0,0,0,-4368,0,0,-4368,0,2,0
000004.SZ,20260709,37,3,0,3,0,43680,3,3,0,0,43680,43680,0,0.42,0,0,43680,0,-43680,0.42,0,0,0,0,0,-43680,0,0,-43680,0,3,0
000004.SZ,20260709,38,2,0,2,0,126,2,2,0,0,126,126,0,0.42,0,0,126,0,-126,0.42,0,0,0,0,0,-126,0,0,-126,0,2,0
000004.SZ,20260709,39,2,0,2,0,798,2,2,0,0,798,798,0,0.42,0,0,798,0,-798,0.42,0,0,0,0,0,-798,0,0,-798,0,2,0
000004.SZ,20260709,40,7,0,7,0,18606,7,7,0,0,18606,18606,0,0.42,0,0,18606,0,-18606,0.42,0,0,0,0,0,-18606,0,0,-18606,0,7,0
000004.SZ,20260709,41,5,0,5,0,60060,5,5,0,0,60060,60060,0,0.42,0,0,60060,0,-60060,0.42,0,0,0,0,0,-60060,0,0,-60060,0,5,0
000004.SZ,20260709,42,3,0,3,0,12222,3,3,0,0,12222,12222,0,0.42,0,0,12222,0,-12222,0.42,0,0,0,0,0,-12222,0,0,-12222,0,3,0
000004.SZ,20260709,43,2,0,2,0,6930,2,2,0,0,6930,6930,0,0.42,0,0,6930,0,-6930,0.42,0,0,0,0,0,-6930,0,0,-6930,0,2,0
000004.SZ,20260709,44,2,0,2,0,210,2,2,0,0,210,210,0,0.42,0,0,210,0,-210,0.42,0,0,0,0,0,-210,0,0,-210,0,2,0
000004.SZ,20260709,45,1,0,1,0,1260,1,1,0,0,1260,1260,0,0.42,0,0,1260,0,-1260,0.42,0,0,0,0,0,-1260,0,0,-1260,0,1,0
000004.SZ,20260709,46,2,0,2,0,4242,2,2,0,0,4242,4242,0,0.42,0,0,4242,0,-4242,0.42,0,0,0,0,0,-4242,0,0,-4242,0,2,0
000004.SZ,20260709,47,5,0,5,0,1428,5,5,0,0,1428,1428,0,0.42,0,0,1428,0,-1428,0.42,0,0,0,0,0,-1428,0,0,-1428,0,5,0
000006.SZ,20260709,0,255,-141002,487,84460,4470324,456,488,0.004464285714285751,1,2418882,2381717,1889597,6.75,438556,0,1845614,201,-351118,6.72,-141002,1888600,0,0,0,42986,0,297554,-266658,2051442,488,0
000006.SZ,20260709,1,133,-675,269,674,1879712,268,269,0.0029629629629629,0,1005775,1271759,607279,6.77,675,0,1005100,135,-663805,6.75,-675,873937,0,0,0,-131163,0,0,-663131,873937,269,0
000006.SZ,20260709,2,125,551171,368,0,4598834,366,368,0.008862629246676587,0,1764311,806223,3773571,6.83,21760,0,1742551,241,2416177,6.77,551171,2261592,0,19040,0,519041,0,572931,2416177,2834523,368,19040
000006.SZ,20260709,3,121,574350,333,116487,3853461,320,333,0.0014641288433381826,0,1416222,1102450,2634524,6.84,31415,0,1203967,199,957724,6.84,574350,2012314,0,0,0,808347,0,605765,1074211,2437239,333,0
000006.SZ,20260709,4,161,-354380,280,0,2394319,280,280,-0.0014619883040935362,0,1499378,1569437,824882,6.83,359147,0,1146351,119,-390175,6.83,-354380,884054,0,0,0,-262297,0,4767,-390175,894941,280,0
000006.SZ,20260709,5,122,2343705,320,-64376,5400452,315,320,-0.0014641288433381826,0,1325730,1130340,4190644,6.82,3429,0,1175240,193,716599,6.83,2343705,1874649,0,0,0,699409,0,2347134,652223,4074722,320,0
000006.SZ,20260709,6,94,-117640,164,8856,1646233,160,164,0.0014662756598240157,0,894692,949911,687466,6.83,117640,0,777052,66,-144805,6.82,-117640,751541,0,0,0,-25511,0,0,-135949,751541,164,0
000006.SZ,20260709,7,55,397772,231,6138,2400514,222,231,0.007320644216691043,0,625894,748099,1617633,6.88,0,0,513882,167,471762,6.83,397772,1488860,0,0,0,974978,0,397772,477900,1774620,231,0
000006.SZ,20260709,8,66,-41663,124,0,1003461,124,124,-0.005813953488372098,0,645937,644544,358917,6.84,41663,0,604274,58,-243964,6.87,-41663,357524,0,0,0,-246750,0,0,-243964,357524,124,0
000006.SZ,20260709,9,78,-606369,117,-2052,1839214,115,117,-0.0029239766081870723,0,1494612,1491192,343234,6.82,606369,0,888243,37,-541589,6.84,-606369,344602,0,0,0,-543641,0,0,-543641,344602,117,0
000006.SZ,20260709,10,66,16368,123,0,1419657,123,123,-0.0029325513196481615,0,1124760,1105692,313965,6.8,0,0,1124760,57,-808095,6.81,16368,278529,0,0,0,-846231,0,16368,-808095,294897,123,0
000006.SZ,20260709,11,105,-115430,146,0,1605630,146,146,-0.002941176470588173,0,1374760,1374760,230870,6.78,115430,0,1259330,41,-1028460,6.81,-115430,230870,0,0,0,-1028460,0,0,-1028460,230870,146,0
000006.SZ,20260709,12,200,-103122,250,0,2511601,250,250,-0.005899705014749268,0,2351154,2351154,160447,6.74,103122,0,2248032,50,-2087585,6.78,-103122,160447,0,0,0,-2087585,0,0,-2087585,160447,250,0
000006.SZ,20260709,13,86,-67300,166,0,2061901,166,166,-0.0014836795252225203,0,1510888,1506857,555044,6.73,67300,0,1443588,80,-884513,6.75,-67300,551013,0,0,0,-892575,0,0,-884513,551013,166,0
000006.SZ,20260709,14,191,-1110866,319,13440,3805651,315,319,-0.004457652303120394,0,2881527,3213045,579166,6.7,1110866,0,1770661,124,-1523013,6.73,-1110866,924124,0,0,0,-846537,0,0,-1509573,924124,319,0
000006.SZ,20260709,15,180,-54189,270,0,1586848,270,270,0,0,966393,952323,634525,6.7,54189,0,912204,90,-263609,6.7,-54189,620455,0,0,0,-291749,0,0,-263609,620455,270,0
000006.SZ,20260709,16,98,-10688,225,0,1217436,225,225,-0.001492537313432804,0,720676,728035,489401,6.69,10688,0,709988,127,-227946,6.7,-10688,496760,0,0,0,-213228,0,0,-227946,496760,225,0
000006.SZ,20260709,17,104,-28638,220,0,1889726,220,220,-0.0029895366218236864,0,1168161,972106,917620,6.67,28638,0,1139523,116,-25848,6.69,-28638,721565,0,0,0,-417958,0,0,-25848,721565,220,0
000006.SZ,20260709,18,81,-1998,383,1334,1913824,382,383,0.0029985007496252567,0,971453,869342,1043148,6.69,1998,0,969455,301,175804,6.66,-1998,942371,0,0,0,-27084,0,0,177138,942371,383,0
000006.SZ,20260709,19,78,10688,166,-291248,1864474,158,166,-0.0014947683109119096,0,1550770,1210739,354471,6.68,0,0,1550770,80,-866956,6.69,10688,303016,0,0,0,-1247754,0,10688,-1158204,313704,166,0
000006.SZ,20260709,20,121,-85248,248,24679,2564584,239,248,-0.0029940119760478406,0,1982478,1433805,1088758,6.66,85248,0,1897230,118,-259799,6.67,-85248,582106,0,0,0,-1315124,0,0,-235120,582106,248,0
000006.SZ,20260709,21,78,0,121,0,1424590,121,121,0,0,782532,865116,559474,6.66,0,0,782532,43,-305642,6.66,0,642058,0,0,0,-140474,0,0,-305642,642058,121,0
000006.SZ,20260709,22,137,-26594,254,-670,1933826,249,254,0.0015015015015014694,0,853856,952226,971620,6.67,35918,0,817938,112,45988,6.66,-26594,1070646,0,0,0,252708,0,9324,45318,1079970,254,0
000006.SZ,20260709,23,20,0,116,0,576283,116,116,0.0029985007496252567,0,220048,40087,536196,6.69,0,0,220048,96,496109,6.67,0,356235,0,0,0,136187,0,0,496109,356235,116,0
000006.SZ,20260709,24,79,-4008,169,0,1039377,169,169,-0.0029895366218236864,0,702801,470241,569136,6.67,4008,0,698793,90,102903,6.68,-4008,336576,0,0,0,-362217,0,0,102903,336576,169,0
000006.SZ,20260709,25,30,0,150,0,1168977,150,150,0.004497751124437818,0,215906,253376,915601,6.7,0,0,215906,120,662225,6.68,0,953071,0,0,0,737165,0,0,662225,953071,150,0
000006.SZ,20260709,26,61,0,145,23450,1272608,144,145,0.001492537313432804,0,324968,643457,605701,6.71,0,0,324968,83,-37756,6.71,0,947640,0,0,0,622672,0,0,-14306,947640,145,0
000006.SZ,20260709,27,101,597931,139,0,2556595,139,139,-0.004470938897168443,0,820202,1529647,1026948,6.68,45356,0,774846,38,-1100630,6.7,597931,1093106,0,0,0,318260,0,643287,-1100630,1736393,139,0
000006.SZ,20260709,28,17,0,80,0,587885,80,80,0,0,160148,86783,501102,6.68,0,0,160148,63,414319,6.67,0,427737,0,0,0,267589,0,0,414319,427737,80,0
000006.SZ,20260709,29,31,0,121,0,833782,121,121,0.0029940119760479733,0,186996,312720,521062,6.7,0,0,186996,90,208342,6.68,0,646786,0,0,0,459790,0,0,208342,646786,121,0
000006.SZ,20260709,30,38,0,76,0,397110,76,76,0.001492537313432804,0,165984,210137,186973,6.71,0,0,165984,38,-23164,6.7,0,231126,0,0,0,65142,0,0,-23164,231126,76,0
000006.SZ,20260709,31,47,-52650,170,-7400,1912787,167,170,0.008941877794336752,0,848675,533281,1361370,6.77,52650,0,796025,120,880739,6.71,-52650,1064112,0,0,0,268087,0,0,873339,1064112,170,0
000006.SZ,20260709,32,89,-64861,146,0,995175,146,146,-0.0014771048744460543,0,448316,501749,493426,6.76,64861,0,383455,57,56538,6.77,-64861,546859,0,0,0,163404,0,0,56538,546859,146,0
000006.SZ,20260709,33,40,0,137,0,1669320,137,137,0.0014792899408283709,0,426443,504298,1165022,6.77,0,0,426443,97,660724,6.76,0,1242877,0,0,0,816434,0,0,660724,1242877,137,0
000006.SZ,20260709,34,53,264420,134,0,2654493,134,134,0,0,822599,922809,1731684,6.77,0,0,822599,81,544455,6.77,264420,1567474,0,0,0,744875,0,264420,544455,1831894,134,0
000006.SZ,20260709,35,52,51055,209,4085.9999999999995,3317562.31,207,209,0.005908419497784348,0,375075,430640,2882836.31,6.81,0,0,375075,155,2401141.31,6.77,51055,2891432.31,0,0,0,2516357.31,0,51055,2405227.31,2942487.31,209,0
000006.SZ,20260709,36,107,681,161,12250,1595326,155,161,-0.0029368575624081606,0,1169415,1329917,251797,6.79,0,0,1169415,48,-1078801,6.81,681,425230,0,0,0,-744185,0,681,-1066551,425911,161,0
000006.SZ,20260709,37,100,0,182,0,1969911,182,182,-0.0014727540500736062,0,903454,1269441,700470,6.78,0,0,903454,82,-568971,6.79,0,1066457,0,0,0,163003,0,0,-568971,1066457,182,0
000006.SZ,20260709,38,67,-145555,137,13560,1289184,136,137,0.0014749262536872842,0,549418,659977,615647,6.79,145555,0,403863,69,101225,6.78,-145555,739766,0,0,0,335903,0,0,114785,739766,137,0
000006.SZ,20260709,39,80,106236,155,0,2080360,155,155,-0.0014727540500736062,0,696438,642862,1437498,6.78,0,0,696438,75,688400,6.8,106236,1277686,0,0,0,581248,0,106236,688400,1383922,155,0
000006.SZ,20260709,40,71,8148,124,2712,1558733,121,124,0,0,802758,743740,806857,6.78,0,0,802758,50,54969,6.78,8148,747827,0,0,0,-54931,0,8148,57681,755975,124,0
000006.SZ,20260709,41,37,0,87,2037,563686,86,87,0.0029498525073745683,0,233561,233561,328088,6.8,0,0,233561,49,94527,6.79,0,330125,0,0,0,96564,0,0,96564,330125,87,0
000006.SZ,20260709,42,223,-10170,322,50246,1881326,313,322,-0.002941176470588173,0,1087497,1207680,623400,6.78,10170,0,1077327,90,-574110,6.8,-10170,793829,0,0,0,-283498,0,0,-523864,793829,322,0
000006.SZ,20260709,43,53,0,292,-2037,1852321.8,286,292,0.004424778761061852,0,229534,217972,1628238.8,6.81,0,0,229534,233,1410266.8,6.78,0,1622787.8,0,0,0,1393253.8,0,0,1408229.8,1622787.8,292,0
000006.SZ,20260709,44,106,441215,321,79794,3856649,310,321,0.0014684287812042108,0,522816,567121,3181090,6.82,0,0,500277,204,2172754,6.8,441215,2915157,0,0,0,2414880,0,441215,2252548,3333833,321,0
000006.SZ,20260709,45,138,801455,382,-38292,5961543,360,382,0.0029325513196480314,0,2208380,2463979,3390862,6.84,524546,0,1890101,222,125428,6.83,801455,2220895,0,0,0,330794,0,1326001,87136,3753163,382,0
000006.SZ,20260709,46,248,27360,471,-307329,3190569,459,471,-0.0029239766081870723,0,1650685,1480725,1334173,6.82,0,0,1650685,211,-173912,6.84,27360,1512524,0,0,0,-138161,0,27360,-481241,1539884,471,0
000006.SZ,20260709,47,115,-105026,241,0,1550040,241,241,0.0029325513196480314,0,558755,361102,1188938,6.84,105710,0,453045,126,932862,6.82,-105026,990601,0,0,0,537556,0,684,932862,991285,241,0
000007.SZ,20260709,0,125,-1951944,256,21003,4356057,228,256,0.001793721973094132,0,2010109,3137832,914964,11.17,2110503,10,1213778,103,-270924,11.15,-1951944,873217,0,0,10,-340561,0,158559,-249921,2345948,266,0
000007.SZ,20260709,1,136,345216,233,-44600,2803964,223,233,0.0035810205908684803,0,822047,1281677,1455247,11.21,399263,0,680380,87,-171646,11.17,345216,979842,0,22440,0,299462,0,744479,-216246,1981917,233,22440
000007.SZ,20260709,2,107,-251215,178,0,1915332,178,178,-0.005352363960749375,0,852116,1011737,903595,11.15,360587,0,663415,71,143073,11.24,-251215,781958,0,0,0,118543,0,109372,143073,1063216,178,0
000007.SZ,20260709,3,175,-270288,210,1117,2032023,209,210,-0.008071748878923753,0,1727136,1784599,246307,11.06,270288,0,1456848,34,-1268004,11.16,-270288,304887,0,0,0,-1151961,0,0,-1266887,304887,210,0
000007.SZ,20260709,4,94,-275035,193,-40909,1648673,186,193,0.0009041591320072139,0,746957,1109163,498601,11.07,275035,0,502859,92,-335527,11.06,-275035,870779,0,0,0,367920,0,0,-376436,901716,193,0
000007.SZ,20260709,5,53,-89822,123,35438,1401734,122,126,-0.0009033423667569817,3,871117,594906,766930,11.06,97592,0,870008,69,261846,11.07,-89822,426364,0,0,0,-443644,0,7770,297284,530617,126,0
000007.SZ,20260709,6,222,994150,401,242537,5832562,384,401,0.0009041591320072139,0,2646537,2253584,3305445,11.07,569138,0,2044141,162,57711,11.08,994150,1655995,0,0,0,-388146,0,1563288,300248,3186025,401,0
000007.SZ,20260709,7,45,38855,97,-34276,991623,95,97,0,0,448785,407836,527371,11.07,0,0,448785,50,80680,11.07,38855,503983,0,0,0,55198,0,38855,46404,542838,97,0
000007.SZ,20260709,8,47,-95389,173,46602,2549745,161,173,0.007226738934056014,0,454487,742250,1760893,11.15,184094,0,335824,114,1114032,11.06,-95389,1941122,0,0,0,1605298,0,88705,1160634,2095258,173,0
000007.SZ,20260709,9,53,-126304,109,40011,1226669,107,109,-0.009865470852018046,0,836044,750768,435890,11.04,126304,0,710848,54,-188574,11.15,-126304,389517,0,0,0,-321331,0,0,-148563,390625,109,0
000007.SZ,20260709,10,28,0,124,-8832,660630,123,124,-0.0009057971014492561,0,356149,170837,480961,11.03,0,0,356149,95,310124,11.03,0,304481,0,0,0,-51668,0,0,301292,304481,124,0
000007.SZ,20260709,11,87,-148632,156,-227514,2014465,141,156,-0.005439709882139504,0,1519487,1354630,353121,10.97,167319,0,1352168,54,-852877,11.03,-148632,476291,0,0,0,-875877,0,18687,-1080391,494978,156,0
000007.SZ,20260709,12,127,-887272,186,5490,2594935,184,186,-0.007292616226071109,0,1253868,2163163,426282,10.89,978900,0,798420,57,-849609,10.99,-887272,725987,0,0,0,-72433,0,91628,-844119,1341067,186,0
000007.SZ,20260709,13,86,-324693,174,23992,1687863,169,174,-0.003673094582185576,0,1004941,1140791,516564,10.85,344310,0,739909,83,-299534,10.89,-324693,584027,0,0,0,-155882,0,19617,-275542,682922,174,0
000007.SZ,20260709,14,80,451943,208,-2172,2278279,205,208,0.0027649769585254506,0,827432,781696,1490075,10.88,0,0,827432,125,256436,10.85,451943,998904,0,0,0,171472,0,451943,254264,1450847,208,0
000007.SZ,20260709,15,287,-1460668,434,3141.0000000000036,9316132,411,434,-0.014705882352941188,0,4238284,5539160,3549535,10.72,3239614,0,2410067,124,-528957,10.89,-1460668,1887505,0,0,0,-522562,0,1778946,-525816,5077848,434,0
000007.SZ,20260709,16,51,1696720,196,21557,3633003,183,196,0.006529850746268517,0,857842,536337,2976385,10.79,248920,0,626956,132,743328,10.7,1696720,811487,0,0,0,184531,0,1945640,764885,2775161,196,0
000007.SZ,20260709,17,67,-841922,133,9709,2466796,127,133,-0.006487488415199121,0,1460627,1612376,836079,10.72,876502,0,769669,60,65625,10.79,-841922,786045,0,0,0,16376,0,34580,75334,1006169,133,0
000007.SZ,20260709,18,94,130378,189,57138,1401520,165,189,0.006529850746268517,0,660877,567211,544653,10.79,0,0,660877,71,-152936,10.71,130378,610265,0,0,0,-50612,0,130378,-95798,740643,189,0
000007.SZ,20260709,19,41,0,135,5385,875976,134,135,0.0009267840593143248,0,303025,240498,630093,10.8,0,0,303025,93,389595,10.78,0,572951,0,0,0,269926,0,0,394980,572951,135,0
000007.SZ,20260709,20,91,18343,136,0,753645,136,136,-0.005555555555555601,0,374933,356647,396998,10.74,0,0,374933,45,22008,10.8,18343,360369,0,0,0,-14564,0,18343,22008,378712,136,0
000007.SZ,20260709,21,111,-97610,206,-29130,1012485,192,206,0,0,442865,504936,454771,10.74,126732,0,332243,81,47445,10.75,-97610,524388,0,0,0,192145,0,29122,18315,569620,206,0
000007.SZ,20260709,22,53,-49211,178,18292,1028716,177,178,0.002793296089385415,0,208532,285832,724592,10.77,120293,0,180603,124,487971,10.74,-49211,656738,0,0,0,476135,0,71082,506263,820184,178,0
000007.SZ,20260709,23,19,1253880,120,10790,2575044,111,120,0.006499535747446637,0,93170,98536,2465718,10.84,0,0,93170,92,1113302,10.76,1253880,1227994,0,0,0,1134824,0,1253880,1124092,2481874,120,0
000007.SZ,20260709,24,44,84164,144,8736,1773189,138,144,-0.005535055350553551,0,683382,660441,939875,10.78,116832,0,534911,94,195270,10.83,84164,920450,0,164136.99999999997,0,385539,0,200996,204006,1089807,144,164136.99999999997
000007.SZ,20260709,25,14,16232,96,-4328,553607,95,96,0.005565862708719898,0,146273,131111,418168,10.84,0,0,146273,81,270825,10.79,16232,391102,0,0,0,244829,0,16232,266497,407334,96,0
000007.SZ,20260709,26,10,0,26,0,253675,26,26,0,0,188616,186448,67227,10.84,0,0,188616,16,-119221,10.84,0,65059,0,0,0,-123557,0,0,-119221,65059,26,0
000007.SZ,20260709,27,52,115095,179,0,1178426,179,179,-0.0009225092250922313,0,696895,644833,533593,10.83,40071,0,651399,127,-226335,10.84,115095,331790,0,0,0,-319609,0,155166,-226335,481531,179,0
000007.SZ,20260709,28,46,0,77,-4328,422053,75,77,-0.0018467220683286772,0,317045,287831,129894,10.81,0,0,317045,29,-157937,10.83,0,105008,0,0,0,-212037,0,0,-162265,105008,77,0
000007.SZ,20260709,29,31,-17348,147,0,635514,145,147,0.005550416281220973,0,291789,297177,331833,10.87,66185,0,222349,114,52004,10.82,-17348,298143,0,6504,0,75794,0,48837,52004,343725,147,6504
000007.SZ,20260709,30,41,34812,97,-15232,482604,95,97,0.0018399264029440065,0,179237,159652,307720,10.89,0,0,179237,54,113256.00000000001,10.87,34812,268555,0,0,0,89318.00000000001,0,34812,98024.00000000001,303367,97,0
000007.SZ,20260709,31,43,0,193,0,853445,193,193,0,0,196930,194754,658691,10.89,0,0,196930,150,463937,10.89,0,656515,0,0,0,459585,0,0,463937,656515,193,0
000007.SZ,20260709,32,13,0,88,0,226877,88,88,0.0009182736455463532,0,50135,50135,176742,10.9,0,0,50135,75,126607,10.91,0,176742,0,0,0,126607,0,0,126607,176742,88,0
000007.SZ,20260709,33,37,0,73,-1090,325746,72,73,0,0,189533,229791,94865,10.9,0,0,189533,35,-134926,10.91,0,136213,0,0,0,-53320,0,0,-136016,136213,73,0
000007.SZ,20260709,34,57,-103776,194,0,1562108,194,194,0.0027522935779815925,0,540316,545786,1016322,10.93,128974,0,411342,137,574312,10.9,-103776,996594,0,0,0,585252,0,25198,574312,1021792,194,0
000007.SZ,20260709,35,30,137986,150,0,1067414,150,150,0.0054894784995425895,0,173969,170666,896748,10.99,0,0,173969,120,588096,10.92,137986,755459,0,0,0,581490,0,137986,588096,893445,150,0
000007.SZ,20260709,36,208,-1930011,342,-29537,3054815,339,342,-0.0036396724294814305,0,1046067,2574985,450293,10.95,2050907,0,610693,131,-194681,11,-1930011,272319,0,0,0,-338374,0,120896,-224218,2008748,342,0
000007.SZ,20260709,37,76,-960949,120,2200,2274692,118,120,0.0018264840182649635,0,1927080,2109076,154640,10.97,960949,0,1098747,42,-993487,10.95,-960949,214996,0,0,0,-883751,0,0,-991287,347612,120,0
000007.SZ,20260709,38,27,0,97,0,474163,97,97,0.0027347310847766052,0,313796,305012,169151,11,0,0,313796,70,-135861,10.97,0,160367,0,0,0,-153429,0,0,-135861,160367,97,0
000007.SZ,20260709,39,97,-1438143,140,-15376,1962730,134,140,-0.0054545454545455,0,1118180,1757689,187471,10.94,1457997,0,222659,37,-132075,11.01,-1438143,262220,0,0,0,39561,0,19854,-147451,844550,140,0
000007.SZ,20260709,40,21,0,72,-143445,349531,69,72,0.0036563071297989877,0,210232,43776,162310,10.98,0,0,210232,48,118534,10.94,0,139299,0,0,0,-70933,0,0,-24911,139299,72,0
000007.SZ,20260709,41,16,0,47,-1096,326739,46,47,-0.0018214936247722745,0,163409,141483,184160,10.96,0,0,163409,30,42677.000000000015,10.98,0,163330,0,0,0,-78.99999999998545,0,0,41581.000000000015,163330,47,0
000007.SZ,20260709,42,74,0,188,-28468,670461,151,188,-0.0009124087591242301,0,533377,466529,157956,10.95,0,0,533377,77,-308573,10.97,0,137084,0,0,0,-396293,0,0,-337041,137084,188,0
000007.SZ,20260709,43,151,-3282,298,-127135,1151399,251,298,0.000913242009132563,0,917982,536577,485495,10.96,3282,0,914700,100,-47799.99999999997,10.95,-3282,233417,0,0,0,-681283,0,0,-174934.99999999997,233417,298,0
000007.SZ,20260709,44,78,-79935,183,1102,1055182,172,183,0.000912408759124068,0,472508,469230,569484,10.97,79935,0,395858,94,180189,10.96,-79935,579389,0,0,0,183531,0,0,181291,582674,183,0
000007.SZ,20260709,45,81,-70907,219,61309,1736992,209,219,-0.002734731084776767,0,642543,1061174,594799,10.94,106021,0,536522,128,-395468,10.97,-70907,1059335,0,0,0,522813,0,35114,-334159,1094449,219,0
000007.SZ,20260709,46,235,-1551726,353,-20766,3991446,343,353,-0.007312614259597813,0,2265906,3324037,635727,10.86,1576816,0,1274419,108,-1136584,10.95,-1551726,1115121,0,0,0,-159298,0,25090,-1157350,1725540,353,0
000007.SZ,20260709,47,211,-134064,263,22783,3689577,250,263,-0.0009208103130754869,0,1433646,3230377,258521,10.85,196023,0,1237623,39,-2837792,10.86,-134064,2193972,0,0,0,956349,0,61959,-2815009,2255931,263,0
000009.SZ,20260709,0,366,1863120,850,15188,8188747.3100000005,802,852,-0.0032520325203252783,2,3300990,2790111.3100000005,4909404,6.13,226561,0,2788796,436,256172.69,6.15,1863120,3083709.31,0,0,0,294913.31,0,2089681,271360.69,4887757.3100000005,852,0
